Player,Value,Squad
Lucas Belezi,0.0,Ath Paranaense
Arthur Dias,0.0,Ath Paranaense
Lucas Esquivel,0.75,Ath Paranaense
Fernando,0.45,Ath Paranaense
Vinicius Kauê,0.0,Ath Paranaense
Léo Derik,0.0,Ath Paranaense
Leonardo Godoy,3.5,Ath Paranaense
Madson,0.8,Ath Paranaense
Erick,3.0,Ath Paranaense
Gabriel,2.5,Ath Paranaense
Hugo Moura,1.5,Ath Paranaense
Fernandinho,1.0,Ath Paranaense
Diogo Riquelme,0.0,Ath Paranaense
Praxedes,6.5,Ath Paranaense
Christian,6.5,Ath Paranaense
Alex Santana,2.0,Ath Paranaense
Kawan Gabriel,0.0,Ath Paranaense
Felipinho,0.0,Ath Paranaense
Zé Vitor,0.0,Ath Paranaense
João Cruz,0.0,Ath Paranaense
Nikão,3.0,Ath Paranaense
Bruno Zapelli,2.5,Ath Paranaense
Andrey Carvalho,0.0,Ath Paranaense
Dudu,0.0,Ath Paranaense
Danielzinho,0.0,Ath Paranaense
Agustín Canobbio,4.0,Ath Paranaense
Tomás Cuello,3.0,Ath Paranaense
Romeo Benítez,0.4,Ath Paranaense
Petterson,0.15,Ath Paranaense
Jader Gentil,0.0,Ath Paranaense
Julimar,0.0,Ath Paranaense
Kayke Ayrton,0.0,Ath Paranaense
Lucas Di Yorio,2.5,Ath Paranaense
Matheus Babi,2.0,Ath Paranaense
Rômulo,2.0,Ath Paranaense
Pablo,1.0,Ath Paranaense
Gonzalo Mastriani,0.9,Ath Paranaense
Emersonn,0.4,Ath Paranaense
Walace França,0.0,Ath Paranaense
Renan Viana,0.0,Ath Paranaense
Santos,3.0,Fortaleza
João Ricardo,0.35,Fortaleza
Mauricio Kozlinski,0.35,Fortaleza
Magrão,0.1,Fortaleza
Bruno Guimarães,0.0,Fortaleza
Marcelo Benevenuto,2.5,Fortaleza
Benjamín Kuscevic,1.2,Fortaleza
Emanuel Brítez,0.9,Fortaleza
Bruno Melo,0.6,Fortaleza
Tomás Cardona,0.375,Fortaleza
Titi,0.3,Fortaleza
Jhonathan,0.0,Fortaleza
Geilson Souza,0.0,Fortaleza
Felipe Jonatan,2.5,Fortaleza
Bruno Pacheco,0.7,Fortaleza
Gonzalo Escobar,0.6,Fortaleza
Thauan Lara,0.4,Fortaleza
Dudu,1.3,Fortaleza
Tinga,1.0,Fortaleza
Eros Mancuso,0.225,Fortaleza
Zé Welison,0.8,Fortaleza
Lucas Sasha,0.75,Fortaleza
Fabricio Dias,0.0,Fortaleza
Hércules,1.0,Fortaleza
Matheus Rossetto,0.8,Fortaleza
Pedro Augusto,0.4,Fortaleza
Amorim,0.0,Fortaleza
Kauan,0.0,Fortaleza
Calebe,2.5,Fortaleza
Tomás Pochettino,2.0,Fortaleza
Emmanuel Martínez,1.2,Fortaleza
Kervin Andrade,0.2,Fortaleza
Luquinhas,3.5,Fortaleza
Breno Lopes,2.0,Fortaleza
Pedro Rocha,2.0,Fortaleza
Moisés,1.5,Fortaleza
Marinho,1.8,Fortaleza
Yago Pikachu,1.8,Fortaleza
Imanol Machuca,1.2,Fortaleza
Renato Kayzer,2.5,Fortaleza
Thiago Galhardo,1.5,Fortaleza
Juan Martín Lucero,1.2,Fortaleza
Iarley,0.0,Fortaleza
Ronaldo,0.5,Atl Goianiense
Pedro Rangel,0.15,Atl Goianiense
Léo,0.1,Atl Goianiense
Emerson Junior,0.1,Atl Goianiense
Pedro Henrique,1.4,Atl Goianiense
Luiz Felipe,1.2,Atl Goianiense
Philipe Sampaio,0.6,Atl Goianiense
Lucas Gazal,0.3,Atl Goianiense
Alix,0.1,Atl Goianiense
Igor Ribeiro,0.0,Atl Goianiense
Mateus Macedo,0.0,Atl Goianiense
Adriano Martins,0.0,Atl Goianiense
Luiz Gustavo,0.0,Atl Goianiense
Marcão,0.0,Atl Goianiense
Arthur Henrique,0.5,Atl Goianiense
Yeferson Rodallega,0.5,Atl Goianiense
Guilherme Romão,0.4,Atl Goianiense
Gustavo Daniel,0.0,Atl Goianiense
Rafael Haller,0.45,Atl Goianiense
Maguinho,0.4,Atl Goianiense
Roni,3.5,Atl Goianiense
Baralhas,0.7,Atl Goianiense
Gonzalo Freitas,0.5,Atl Goianiense
Thiago Medeiros,0.0,Atl Goianiense
Breno Santos,0.0,Atl Goianiense
Randerson,0.0,Atl Goianiense
Lucas Kal,2.0,Atl Goianiense
Campanharo,1.2,Atl Goianiense
Rhaldney,0.6,Atl Goianiense
Gustavo Almeida,0.0,Atl Goianiense
Ángelo Araos,1.5,Atl Goianiense
Danielzinho,1.4,Atl Goianiense
Shaylon,1.0,Atl Goianiense
Jorginho,0.8,Atl Goianiense
Sillas,0.0,Atl Goianiense
Jean Carlos,0.0,Atl Goianiense
Luiz Fernando,1.0,Atl Goianiense
Alejo Cruz,0.45,Atl Goianiense
Airton,0.35,Atl Goianiense
Mateo Zuleta,0.0,Atl Goianiense
Joel Campbell,2.5,Atl Goianiense
Janderson,2.0,Atl Goianiense
Yony González,0.7,Atl Goianiense
Bruno Tubarão,0.5,Atl Goianiense
Matías Lacava,0.3,Atl Goianiense
Gabriel Barros,0.2,Atl Goianiense
Thayllon,0.0,Atl Goianiense
Max,0.0,Atl Goianiense
Jan Hurtado,4.0,Atl Goianiense
Emiliano Rodríguez,0.25,Atl Goianiense
Vágner Love,0.25,Atl Goianiense
Derek,0.2,Atl Goianiense
Pedro Paranhos,0.0,Atl Goianiense
Eli Júnior,0.0,Atl Goianiense
Daniel Lima,0.0,Atl Goianiense
Matheus Teixeira,0.7,Criciúma
Gustavo,0.3,Criciúma
Alisson,0.1,Criciúma
Kauã Moroso,0.0,Criciúma
Tobias Figueiredo,2.0,Criciúma
Wilker Ángel,0.65,Criciúma
Rodrigo,0.2,Criciúma
Walisson Maia,0.125,Criciúma
Erick,0.0,Criciúma
Thiago Jesus,0.0,Criciúma
Jackson Henrique,0.0,Criciúma
Ruan Carvalho,0.0,Criciúma
Miguel Trauco,1.8,Criciúma
Marcelo Hermes,0.4,Criciúma
Guilherme,0.1,Criciúma
Hiago Alves,0.0,Criciúma
Dudu,1.3,Criciúma
Yerson Candelo,1.0,Criciúma
Jonathan,0.4,Criciúma
Claudinho,0.2,Criciúma
Kaik,0.0,Criciúma
Patrick de Paula,7.0,Criciúma
Meritão,1.8,Criciúma
Ronald,0.8,Criciúma
Gustavo Barreto,0.4,Criciúma
Baltasar Barcia,0.25,Criciúma
Eliedson,0.1,Criciúma
Léo Gonçalves,0.0,Criciúma
Newton,0.0,Criciúma
Eliel Costa,0.0,Criciúma
Matheusinho,0.8,Criciúma
Marquinhos Gabriel,0.6,Criciúma
Fellipe Mateus,0.2,Criciúma
Fabricio Lentz,0.0,Criciúma
Pedro Rocha,2.0,Criciúma
Serginho,1.4,Criciúma
Arthur Caíke,1.0,Criciúma
Adriano Filho,0.1,Criciúma
Jhonata Robert,1.0,Criciúma
Allano,0.4,Criciúma
João Carlos,0.0,Criciúma
Renato Kayzer,2.5,Criciúma
Felipe Vizeu,0.5,Criciúma
Werik Popó,0.3,Criciúma
Yannick Bolasie,0.275,Criciúma
Éder,0.2,Criciúma
Eduardo Melo,0.1,Criciúma
Ruan Vitor,0.0,Criciúma
Muriel,0.25,Vitoria
Maycon Cleiton,0.1,Vitoria
Fintelman,0.1,Vitoria
Lucas Arcanjo,0.0,Vitoria
Yuri Sena,0.0,Vitoria
Wagner Leonardo,1.2,Vitoria
Reynaldo,1.0,Vitoria
Neris,0.7,Vitoria
Camutanga,0.5,Vitoria
Bruno Uvini,0.5,Vitoria
Cristian Zapata,0.275,Vitoria
João Victor,0.25,Vitoria
Edu Ribeiro,0.025,Vitoria
Marco Antônio,0.0,Vitoria
John Lessa,0.0,Vitoria
Renato,0.0,Vitoria
Roque Júnior,0.0,Vitoria
Andrei,0.0,Vitoria
Lucas Esteves,1.5,Vitoria
Felipe Vieira,0.25,Vitoria
PK,0.0,Vitoria
Riquelme Carvalho,0.0,Vitoria
Zeca,0.5,Vitoria
Raúl Cáceres,0.35,Vitoria
Willean Lepo,0.25,Vitoria
Paulo Roberto,0.0,Vitoria
Luan Santos,3.0,Vitoria
Caio Vinicius,1.0,Vitoria
Ricardo Ryller,0.9,Vitoria
Rodrigo Andrade,0.6,Vitoria
Willian Oliveira,0.45,Vitoria
Léo Naldi,0.4,Vitoria
Filipe Machado,0.4,Vitoria
Edenilson,0.0,Vitoria
Dudu,0.0,Vitoria
Zé Breno,0.0,Vitoria
Jean Mota,1.5,Vitoria
Dudu Miraíma,0.0,Vitoria
Dionísio,0.0,Vitoria
Luan,1.5,Vitoria
Daniel Jr,0.8,Vitoria
Gabriel Santiago,0.0,Vitoria
Matheuzinho,0.0,Vitoria
Pablo,0.0,Vitoria
Everaldo,1.0,Vitoria
Zé Hugo,0.2,Vitoria
Mateus Gonçalves,0.2,Vitoria
Luis Miguel,0.0,Vitoria
Fábio Soares,0.0,Vitoria
Gustavo Silva,4.0,Vitoria
Carlos Eduardo,2.0,Vitoria
Eryc Castillo,0.5,Vitoria
Osvaldo,0.175,Vitoria
Alerrandro,3.0,Vitoria
Iury Castilho,0.7,Vitoria
Luiz Adriano,0.425,Vitoria
Léo Gamalho,0.3,Vitoria
Caio Dantas,0.2,Vitoria
Lawan,0.0,Vitoria
Janderson,0.0,Vitoria
Mateus Pasinato,0.3,Cuiabá
Walter,0.25,Cuiabá
Rhyan,0.0,Cuiabá
Felipe Lopes,0.0,Cuiabá
Alan Empereur,1.0,Cuiabá
Bruno Alves,0.6,Cuiabá
Marllon,0.5,Cuiabá
Allyson,0.2,Cuiabá
Vinicius Dorneles,0.0,Cuiabá
Renan,0.0,Cuiabá
Gabriel,0.0,Cuiabá
Luis Soares,0.0,Cuiabá
Ramon,2.5,Cuiabá
Juan Tavares,0.15,Cuiabá
Rikelme,0.1,Cuiabá
Marcelo Henrique,0.0,Cuiabá
Tarcísio,0.0,Cuiabá
Matheus Alexandre,0.45,Cuiabá
Railan,0.15,Cuiabá
Hernandes,0.0,Cuiabá
Lucas Mineiro,2.0,Cuiabá
Filipe Augusto,0.7,Cuiabá
Guilherme Madruga,0.0,Cuiabá
Eduardo Vinícius,0.0,Cuiabá
Fernando Sobral,2.0,Cuiabá
Denilson,0.2,Cuiabá
Luiz Felipe,0.0,Cuiabá
Lucas Fernandes,2.0,Cuiabá
Max Alves,1.0,Cuiabá
Niltinho,0.0,Cuiabá
David Miguel,0.0,Cuiabá
Clayson,1.0,Cuiabá
Eliel,0.0,Cuiabá
Kauan Cristtyan,0.0,Cuiabá
Gabryel Freitas,0.0,Cuiabá
Gustavo Sauer,2.5,Cuiabá
André Luis,1.2,Cuiabá
Jonathan Cafu,0.45,Cuiabá
Jadson,0.0,Cuiabá
Isidro Pitta,2.0,Cuiabá
Deyverson,1.5,Cuiabá
Derik Lacerda,0.5,Cuiabá
Luciano Giménez,0.125,Cuiabá
Gustavo Nescau,0.1,Cuiabá
Dyego Luis,0.0,Cuiabá
Gabriel,1.5,Juventude
Mateus Claus,0.7,Juventude
Renan,0.3,Juventude
Pedro Bez,0.0,Juventude
Mário,0.0,Juventude
Lucas Wingert,0.0,Juventude
Lucas Freitas,0.8,Juventude
Danilo Boza,0.7,Juventude
Yan Souto,0.45,Juventude
Romércio,0.35,Juventude
Zé Marcos,0.3,Juventude
Rodrigo Sam,0.0,Juventude
Mateus Schaffer,0.0,Juventude
Abner,0.0,Juventude
Jefferson,0.5,Juventude
Alan Ruschel,0.2,Juventude
Da Rocha,0.0,Juventude
João Lucas,2.0,Juventude
Ewerthon,0.5,Juventude
Gabriel Inocêncio,0.1,Juventude
João Vitor,0.0,Juventude
Luís Oyama,1.0,Juventude
Ronaldo,0.6,Juventude
Caíque Gonçalves,0.2,Juventude
Kelvi Gomes,0.1,Juventude
Pará,0.1,Juventude
Daniel Peixoto,0.0,Juventude
Davi Góes,0.0,Juventude
Matheus Vargas,1.5,Juventude
Guilherme Castilho,1.0,Juventude
Jádson,0.9,Juventude
Mandaca,0.5,Juventude
Dudu Vieira,0.2,Juventude
Thiago Conti,0.15,Juventude
João Trevisol,0.0,Juventude
Ruan,0.15,Juventude
Rildo,1.2,Juventude
Jean Carlos,0.9,Juventude
Nenê,0.2,Juventude
David da Hora,1.0,Juventude
Diego Gonçalves,0.5,Juventude
Lucas Barbosa,0.5,Juventude
Kleiton Pego,0.25,Juventude
Marcelinho,0.0,Juventude
Tomi Montefiori,0.0,Juventude
Gilberto,1.0,Juventude
Erick Farias,0.6,Juventude
Werik Popó,0.3,Juventude
Ronie Carrillo,0.15,Juventude
Edson Carioca,0.1,Juventude
Gabriel Taliari,0.1,Juventude
Marlon Santos,0.0,Juventude
Rafael Pinna,0.0,Juventude
