Player,Value,Squad
Daan van Reeuwijk,0.025,NAC Breda
Boy Kemper,0.85,NAC Breda
Manel Royo,0.15,NAC Breda
Cherrion Valerius,1.0,NAC Breda
Maxime Busi,1.0,NAC Breda
Boyd Lucassen,0.5,NAC Breda
Martin Koscelník,0.325,NAC Breda
Max Balard,1.5,NAC Breda
Casper Staring,0.35,NAC Breda
Fredrik Oldrup Jensen,0.3,NAC Breda
Lars Mol,0.2,NAC Breda
Clint Leemans,0.75,NAC Breda
Matthew Garbett,0.4,NAC Breda
Aïmane Jaddi,0.025,NAC Breda
Dominik Janosek,0.75,NAC Breda
Raul Paula,0.6,NAC Breda
Leo Sauer,5.0,NAC Breda
Saná Fernandes,0.7,NAC Breda
Adam Kaied,0.3,NAC Breda
Kamal Sowah,0.8,NAC Breda
Roy Kuijpers,0.275,NAC Breda
Sydney van Hooijdonk,1.0,NAC Breda
Elías Már Ómarsson,0.7,NAC Breda
Kacper Kostorz,0.45,NAC Breda
Dion Versluis,0.0,NAC Breda
Fabian de Keijzer,1.5,Heracles Almelo
Robin Mantel,0.05,Heracles Almelo
Timo Jansink,0.025,Heracles Almelo
Jonah te Fruchte,0.0,Heracles Almelo
Ivan Mesik,1.3,Heracles Almelo
Damon Mirani,0.65,Heracles Almelo
Justin Hoogma,0.5,Heracles Almelo
Sava-Arangel Cestic,0.3,Heracles Almelo
Stijn Bultman,0.3,Heracles Almelo
Jop Tijink,0.05,Heracles Almelo
Mats Rots,1.0,Heracles Almelo
Lorenzo Milani,0.225,Heracles Almelo
Mimeirhel Benita,1.0,Heracles Almelo
Jannes Wieckhoff,0.65,Heracles Almelo
Kelvin Leerdam,0.1,Heracles Almelo
Brian De Keersmaecker,3.0,Heracles Almelo
Sem Scheperman,0.9,Heracles Almelo
Daniël van Kaam,0.45,Heracles Almelo
Jan Zamburek,0.45,Heracles Almelo
Shiloh 't Zand,0.9,Heracles Almelo
Jordy Bruijn,0.3,Heracles Almelo
Thomas Bruns,0.25,Heracles Almelo
Tiago Codinha,0.0,Heracles Almelo
Suf Podgoreanu,0.85,Heracles Almelo
Ruben Roosken,0.6,Heracles Almelo
Mario Engels,0.5,Heracles Almelo
Giandro Sambo,0.05,Heracles Almelo
Juho Talvitie,0.9,Heracles Almelo
Bryan Limbombe,0.4,Heracles Almelo
Nikolai Laursen,0.3,Heracles Almelo
Jizz Hornkamp,1.3,Heracles Almelo
Luka Kulenovic,1.2,Heracles Almelo
Antonio Satriano,0.15,Heracles Almelo
Diego van Oorschot,0.1,Heracles Almelo
Nordin Bakker,0.7,Almere City
Jonas Wendlinger,0.125,Almere City
Stijn Keller,0.05,Almere City
Joël van der Wilt,0.025,Almere City
Malcolm Mateyo,0.0,Almere City
Ricardo Visus,0.75,Almere City
Marvin Martins,0.4,Almere City
Théo Barbet,0.375,Almere City
Joey Jacobs,0.35,Almere City
James Lawrence,0.3,Almere City
Christopher Mamengi,0.25,Almere City
Jaden Pinas,0.0,Almere City
Sherel Floranus,0.85,Almere City
Vasilios Zagaritis,0.7,Almere City
Jay Kuiper,0.0,Almere City
Hamdi Akujobi,0.55,Almere City
Damil Dankerlui,0.2,Almere City
Amoah Sam,0.0,Almere City
Stije Resink,4.0,Almere City
Thom Haye,1.0,Almere City
Tim Receveur,0.1,Almere City
Guus Beaumont,0.0,Almere City
Anas Tahiri,0.5,Almere City
Àlex Carbonell,0.4,Almere City
Álex Balboa,0.25,Almere City
Jochem Ritmeester van de Kamp,0.8,Almere City
Adi Nalic,0.35,Almere City
Olivier de Nijs,0.0,Almere City
Junior Kadile,0.65,Almere City
Ali Jasim,0.55,Almere City
Ruben Providence,0.35,Almere City
Faiz Mattoir,0.2,Almere City
Jeffry Puriel,0.05,Almere City
Emmanuel Poku,0.0,Almere City
Marley Dors,0.0,Almere City
Logan Delaurier-Chaubet,0.4,Almere City
Kornelius Normann,0.5,Almere City
Charles-Andreas Brym,0.45,Almere City
Baptiste Guillaume,0.45,Almere City
Thomas Robinet,0.4,Almere City
Thomas Didillon-Hödl,0.9,Willem II
Joshua Smits,0.4,Willem II
Connor van den Berg,0.05,Willem II
Maarten Schut,0.025,Willem II
Karst de Leeuw,0.0,Willem II
Tommy St Jago,1.0,Willem II
Raffael Behounek,0.8,Willem II
Miodrag Pivaš,0.25,Willem II
Erik Schouten,0.2,Willem II
Jens Mathijsen,0.2,Willem II
Rúnar Thór Sigurgeirsson,0.5,Willem II
Rob Nizet,0.35,Willem II
Myles Veldman,0.0,Willem II
Mickaël Tirpan,0.6,Willem II
Valentino Vermeulen,0.2,Willem II
Jesse Bosch,0.9,Willem II
Boris Lambert,0.75,Willem II
Amine Lachkar,0.7,Willem II
Dennis Kaygin,0.45,Willem II
Ringo Meerveld,3.0,Willem II
Cisse Sandra,1.0,Willem II
Max de Waal,0.2,Willem II
Dani Mathieu,0.075,Willem II
Uriël van Aalst,0.0,Willem II
Amar Fatah,0.45,Willem II
Patrick Joosten,0.275,Willem II
Per van Loon,0.025,Willem II
Nick Doodeman,0.4,Willem II
Khaled Razak,0.2,Willem II
Kyan Vaesen,0.7,Willem II
Youssuf Sylla,0.6,Willem II
Emilio Kehrer,0.5,Willem II
Jeremy Bokila,0.1,Willem II
Jeroen Houwen,0.4,RKC Waalwijk
Yanick van Osch,0.35,RKC Waalwijk
Mark Spenkelink,0.1,RKC Waalwijk
Joey Kesting,0.05,RKC Waalwijk
Luuk Vogels,0.025,RKC Waalwijk
Bart Tinus,0.0,RKC Waalwijk
Redouan El Yaakoubi,0.55,RKC Waalwijk
Dario Van den Buijs,0.5,RKC Waalwijk
Liam van Gelderen,0.5,RKC Waalwijk
Roshon van Eijma,0.45,RKC Waalwijk
Luuk Wouters,0.25,RKC Waalwijk
Juan Familia-Castillo,0.5,RKC Waalwijk
