Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,PKsv%,league_ES1,league_FR1,league_GB1,league_IT1,league_L1,league_NL1,league_PO1,league_RU1
-1.2278839197736198,0.7193595373102645,0.7220651095365741,0.7072164264661263,0.7034961152637952,1.294531956753512,0.7649453069246348,1.0132369326834563,0.8243413819250363,-0.6847507520339491,-1.0402889568444278,0.3471857397772821,2.399495994619872,-0.8974798111857589,-1.2949173787561856,0.21758185842216873,-0.3135715672682164,1.6944339282697778,-0.35410645593954465,1.7160532230812124,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,2.456518422202587,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
0.9446080111354732,-1.275996212657886,-1.2443355042984652,-1.295674164209687,-1.2944928517540624,-1.2839499516574342,-0.4989927560234022,-1.395433237491199,-1.3927957527718735,-0.8176437216583164,-0.18456739556917262,-1.530773489018017,-1.3314276555512705,-1.1377499968575369,-0.8823433757892308,-0.9108935428860281,-0.7400288987529906,-0.6332732863230481,-0.35410645593954465,-0.612398883641303,2.560381915956203,-0.3564713497665975,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
-0.1416379543190733,-1.4573921899277178,-1.4230991964652868,-1.4297337741750011,-1.429492106282296,-1.463844038290756,-0.9586065970954155,-1.4359150890907733,-1.3927957527718735,0.12737295122607484,-0.8691446445893767,-1.262493599190117,-1.1448814730427133,-0.8974798111857589,0.5972323589888131,-1.2870520099887603,-1.1664862302377648,-0.6332732863230481,-0.35410645593954465,-0.612398883641303,2.560381915956203,-0.3564713497665975,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
0.07561123877183601,1.0821514918499282,1.0795924938702177,1.0913872490532952,1.0904939782447316,0.7548496968535466,-0.3611086037017981,1.1346824874821784,1.2733818142687143,0.6441789442097264,0.15772122894092944,1.6885851889167813,0.9071265345514152,0.06360093150135299,-0.5195627869734604,0.593740325524901,0.5393430957013321,0.5305803209733648,-0.35410645593954465,0.31898195904770316,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,3.4278273002005224,-0.3564713497665975,-0.30151134457776363
-0.35888714740998257,0.9914535032150122,0.9902106477868068,1.0013472125094276,1.0004944752259093,0.8148143923979873,-0.20024375932659325,1.3370917454800484,1.4698370034190733,0.7032424862650017,1.5268757269813376,0.07890584994938227,0.3474879870257438,1.0246816741884648,0.38383201262659544,-0.15857660868056356,0.11288576421655787,-0.6332732863230481,-0.35410645593954465,-0.612398883641303,-0.39056673294247163,2.8052745351197457,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
1.596355590408201,0.9914535032150122,0.9902106477868068,1.0013472125094276,1.0004944752259093,0.09523804586469989,-1.0275486732562176,0.4262500844896326,0.5717561387317175,0.7327742572926373,2.0403086637464907,0.6154656296051819,-0.5852429255170419,1.7454922312037988,1.0311463965919896,0.21758185842216873,0.11288576421655787,0.5305803209733648,-0.35410645593954465,0.5518271697199547,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,2.456518422202587,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
-0.7933855335918012,0.2658695941356848,0.2751558791195197,0.28102692015848574,0.2804984510753299,0.5749556102202248,0.4202349261206249,0.36552730709027154,0.2630408414954389,-0.3156036141884837,-0.3557117078242237,-0.45765392970641744,1.2802188995685295,-0.416939439842203,-0.63337630503331,0.593740325524901,0.5393430957013321,-0.6332732863230481,2.1368493030834594,-0.612398883641303,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,2.456518422202587,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
-0.35888714740998257,-1.1852982240229701,-1.2443355042984652,-1.2226416901241053,-1.2224932493390044,-0.8641970828463499,1.1785977638894467,-1.1525421278937549,-1.2244055906429943,-1.5264062263216107,-1.0402889568444278,-1.262493599190117,-0.5852429255170419,-0.657209625513981,0.8959928438959184,-0.5347350757832958,-0.3135715672682164,-0.6332732863230481,-0.35410645593954465,-0.612398883641303,2.560381915956203,-0.3564713497665975,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
1.1618572042263824,-0.3690163263087267,-0.3505170434643564,-0.40627869212637124,-0.40349777186772057,-0.2645501274019438,0.190428005584618,-0.44410972490120926,-0.4666498610630378,-0.15317887353647974,-0.5268560200792747,0.07890584994938227,-0.21215056049992764,-0.657209625513981,-0.5835828908821259,0.593740325524901,0.5393430957013321,-0.6332732863230481,2.1368493030834594,-0.612398883641303,-0.39056673294247163,2.8052745351197457,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
0.07561123877183601,0.9914535032150122,0.9902106477868068,1.0003467676589402,1.0004944752259093,0.5149909146757842,-0.5449541401306036,0.7298639714864379,0.8243413819250363,0.1421388367398926,-0.0134230833141216,0.3471857397772821,1.8398574470942008,0.784411488516687,0.17043166626437753,0.593740325524901,-0.7400288987529906,4.022141142862604,-0.35410645593954465,3.1131244871147215,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,-0.40708019567928583,2.560381915956203,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
-0.7933855335918012,0.6286615486753485,0.6326832634531633,0.6411870663339566,0.6404964631506196,0.7548496968535466,0.14446662147741662,0.5274547134885677,0.5156260846887577,0.1421388367398926,-0.0134230833141216,0.6154656296051819,0.9071265345514152,0.303871117173131,-0.057195369855321525,1.7222157268330978,2.245172421640429,-0.6332732863230481,-0.35410645593954465,-0.612398883641303,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,2.8052745351197457,-0.30151134457776363
0.07561123877183601,1.2635474691197601,1.2583561860370394,1.2714673221410306,1.2704929842823764,2.0141083032868,0.8338873830854369,1.4180554486791965,1.0207965710753955,-1.1277273174485076,0.15772122894092944,0.3471857397772821,2.212949812111315,0.5441413028449089,-0.19234892255139302,0.21758185842216873,-0.3135715672682164,0.5305803209733648,2.1368493030834594,0.9383502194358923,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,2.456518422202587,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
-1.0106347266827105,0.7193595373102645,0.7220651095365741,0.7312271028778243,0.730495966169442,0.8747790879424279,0.190428005584618,1.0537187842830302,1.0488615980968752,0.21596826430898572,-0.0134230833141216,1.1520254092609816,0.7205803520428581,0.06360093150135299,-0.3488425098836861,0.593740325524901,0.11288576421655787,-0.6332732863230481,4.627805062106463,-0.612398883641303,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,3.4278273002005224,-0.3564713497665975,-0.30151134457776363
-0.35888714740998257,0.9007555145800963,0.9008288017033959,0.9113071759655598,0.9104949722070868,0.8747790879424279,-0.016398222897788212,0.6893821198868638,0.5156260846887577,-0.6404530954924937,-0.3557117078242237,1.6885851889167813,1.0936727170599723,0.06360093150135299,-0.4342026484285732,-0.5347350757832958,-0.7400288987529906,0.5305803209733648,-0.35410645593954465,1.7160532230812124,-0.39056673294247163,-0.3564713497665975,-0.3296902366978935,2.456518422202587,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
0.9446080111354732,-0.7318082808483904,-0.7080444277979999,-0.7094134818240593,-0.7094960821317167,-0.8042323873019093,-0.4760120639698015,-0.6870008344986535,-0.5789099691489573,0.6737107152373641,-0.0134230833141216,-1.262493599190117,-0.5852429255170419,0.06360093150135299,1.2801134673479104,-0.15857660868056356,-0.3135715672682164,0.5305803209733648,-0.35410645593954465,0.9383502194358923,-0.39056673294247163,2.8052745351197457,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
0.2928604318627453,0.8100575259451803,0.811446955619985,0.821267139421692,0.8204954691882644,0.5149909146757842,-0.3611086037017981,0.831068600485373,0.9366014900109558,0.6441789442097264,0.8422984779611336,0.3471857397772821,0.5340341695343009,0.5441413028449089,0.06373149308326857,0.21758185842216873,0.5393430957013321,-0.6332732863230481,-0.35410645593954465,-0.612398883641303,-0.39056673294247163,-0.3564713497665975,3.0331501776206204,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
-1.0106347266827105,-1.4573921899277178,-1.5124810425486979,-1.4827573512508343,-1.4834918080935895,-1.4038793427463154,-0.292166527540996,-1.5776015696892824,-1.5892509419222327,-2.2647005020125417,-1.2114332690994787,-1.262493599190117,-0.9583352905341562,-1.3780201825293148,-1.7715114856318055,-0.9108935428860281,-0.7400288987529906,-0.6332732863230481,-0.35410645593954465,-0.612398883641303,2.560381915956203,-0.3564713497665975,-0.3296902366978935,-0.40708019567928583,-0.39056673294247163,-0.2917299829957891,-0.3564713497665975,-0.30151134457776363
