Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,league_ES1,league_FR1,league_GB1,league_IT1,league_L1,league_NL1,league_PO1,league_RU1
-1.0843033607394417,-1.3018937443372305,-1.205797056785692,-1.4055643002850033,-1.4103242363971682,-0.6643289482615287,-0.6099266807431244,-0.8287959075154143,-0.6777946499730276,-0.08597379477827949,-0.09468067574981326,-0.5652712855903138,-0.4705438986595641,-0.5809012590254504,-0.5869688026546006,-0.7921127653324362,-0.5670645681885818,-0.7890723562837474,-0.3038133292389365,-0.7957589185388513,-1.206076449230045,-0.6578791676804993,-0.6377648066157247,-1.3886443680774316,-1.0827545013766982,-0.3572910886407128,-0.9353622547924834,-0.6334045713810241,1.1403058199644804,-0.29064273921939504,0.5074055434711735,-0.6168775175539477,-0.6991618273297006,-0.3675161950928343,-0.3461277235039041,-0.3713330025162913,2.5272706175226958,-0.35981910786149773,-0.36751619509283434,-0.3401654680828212,-0.3029454137608173
-0.3858350917961726,1.7506694036480166,1.9569420180791246,1.7758769666882914,1.7802864607571594,-0.6643289482615287,3.022666554371973,1.8443627237666969,-0.6777946499730276,-0.08597379477827949,-0.09468067574981326,-0.5652712855903138,-0.4705438986595641,-0.5809012590254504,1.3079806909908356,0.6122841036382508,-0.5670645681885818,0.622685827796023,-0.3038133292389365,0.42418278753911975,1.0746131203296605,0.6134653842083979,2.2757101048743897,0.03862584877838943,2.5035469906428136,-0.3572910886407128,0.20383708756879154,0.04046138376998408,-0.07842112090162488,-0.5644582304913597,-0.4459793406293155,-0.6168775175539477,-0.6991618273297006,-0.3675161950928343,-0.3461277235039041,2.693000603834365,-0.3956837835515332,-0.35981910786149773,-0.36751619509283434,-0.3401654680828212,-0.3029454137608173
-0.6186578481105955,0.733148354319601,1.0387274479570812,1.0998797881189286,1.0996228453642363,-0.6643289482615287,-0.6099266807431244,-0.8287959075154143,-0.6777946499730276,-0.08597379477827949,-0.09468067574981326,0.1973038213327016,-0.4705438986595641,-0.5809012590254504,-0.5869688026546006,-0.7921127653324362,-0.5670645681885818,-0.7890723562837474,-0.3038133292389365,0.16276670766526882,4.723716431625189,-0.6578791676804993,-0.17487626927617372,1.6912545209272347,1.5115912588076295,-0.3572910886407128,1.5708762984023215,2.062059249223009,0.5309423495314277,0.8320007749956594,1.120295826107202,-0.6168775175539477,-0.6991618273297006,-0.3675161950928343,-0.3461277235039041,-0.3713330025162913,-0.3956837835515332,-0.35981910786149773,-0.36751619509283434,-0.3401654680828212,3.300924703186048
-0.15301233548174958,-1.0757779555975826,-1.205797056785692,-1.2011106081652485,-1.1976168565868797,0.27042576234916293,-0.6099266807431244,-0.2941641812589921,0.30147963926245075,-0.08597379477827949,-0.09468067574981326,-0.9465588390518215,-0.4705438986595641,1.743105401043222,-0.5869688026546006,0.70591056156963,1.7961832447391377,0.7168030400680079,-0.3038133292389365,-0.9700363051214185,-0.9323937008828804,-0.6578791676804993,-0.6377648066157247,-1.0881664276867324,-0.7775373531197184,-0.3572910886407128,-0.5936024520841009,-0.6334045713810241,-0.32216650907484595,0.6403299311052844,0.030713101420928982,1.2109643406707713,2.734032912122487,-0.3675161950928343,-0.3461277235039041,-0.3713330025162913,-0.3956837835515332,-0.35981910786149773,2.7209685269717183,-0.3401654680828212,-0.3029454137608173
0.5454559334615194,-0.9627200612277586,-0.5936540100376629,-0.7059308567306978,-0.7083898830232161,0.27042576234916293,-0.6099266807431244,-0.2941641812589921,0.30147963926245075,-0.08597379477827949,-0.09468067574981326,-0.9465588390518215,-0.4705438986595641,0.7263524872631778,-0.5869688026546006,0.05052535604997598,0.7622623265832604,0.057982554164114866,-0.3038133292389365,-0.18578806549986576,-0.020117873058998217,-0.022206891736050657,-0.6105360691251628,0.188864818973739,-0.3960159177984937,-0.3572910886407128,-0.5936024520841009,-0.6334045713810241,-0.32216650907484595,-0.29064273921939504,-0.4459793406293155,1.2109643406707713,2.734032912122487,-0.3675161950928343,-0.3461277235039041,-0.3713330025162913,-0.3956837835515332,-0.35981910786149773,-0.36751619509283434,-0.3401654680828212,3.300924703186048
-0.3858350917961726,0.16785888247048114,0.3245605600843806,0.2631560076519551,0.25942869511359673,2.1399351835705462,-0.6099266807431244,0.7750992712538523,2.2600282177334075,-0.08597379477827949,-0.09468067574981326,0.1973038213327016,1.7398059022233114,1.5978549847889298,-0.5869688026546006,0.6122841036382508,1.6484802564311551,0.622685827796023,3.049114497060652,0.42418278753911975,-0.6587109525357158,-0.6578791676804993,-0.6105360691251628,0.11374533387606421,-0.5486244919269836,-0.3572910886407128,-0.47968251784797344,0.04046138376998408,1.1403058199644804,-0.7013659761273419,-0.037385818871963135,3.95272712800785,2.734032912122487,2.720968526971718,-0.3461277235039041,-0.3713330025162913,-0.3956837835515332,-0.35981910786149773,-0.36751619509283434,-0.3401654680828212,-0.3029454137608173
-1.0843033607394417,-0.7366042724881106,-1.3078208979103636,-1.2294741261471798,-1.229522963558423,-0.6643289482615287,-0.6099266807431244,-0.8287959075154143,-0.6777946499730276,-0.08597379477827949,-0.09468067574981326,-1.3278463925133293,-0.4705438986595641,-0.5809012590254504,-0.5869688026546006,-0.7921127653324362,-0.5670645681885818,-0.7890723562837474,-0.3038133292389365,-1.0571749984127021,-0.5674833697533276,0.6134653842083979,-0.22933374425729736,-1.3135248829797568,-1.2353630755051879,-0.3572910886407128,-0.47968251784797344,-0.29647159380552,0.32782119272041,1.1704546773219893,1.1738818617475106,-0.6168775175539477,-0.6991618273297006,-0.3675161950928343,-0.3461277235039041,-0.3713330025162913,-0.3956837835515332,-0.35981910786149773,2.7209685269717183,-0.3401654680828212,-0.3029454137608173
0.7782786897759424,0.16785888247048114,0.3245605600843806,0.3104285376218406,0.31260554006616886,-0.6643289482615287,-0.6099266807431244,-0.8287959075154143,-0.6777946499730276,-0.08597379477827949,-0.09468067574981326,0.959878928255717,-0.4705438986595641,-0.5809012590254504,-0.5869688026546006,-0.7921127653324362,-0.5670645681885818,-0.7890723562837474,-0.3038133292389365,-0.18578806549986576,0.7097027892001075,-0.022206891736050657,-0.283791219238421,1.0902986401458366,0.21441837871546568,2.199573264444388,0.43167695604104656,0.04046138376998408,-0.2539178003863441,0.33913289070612346,-0.037385818871963135,-0.6168775175539477,-0.6991618273297006,-0.3675161950928343,-0.3461277235039041,-0.3713330025162913,-0.3956837835515332,-0.35981910786149773,-0.36751619509283434,-0.3401654680828212,3.300924703186048
-0.8514806044250186,-1.6410674274467023,-1.3078208979103636,-1.3913825412940377,-1.3890534984161396,0.27042576234916293,-0.6099266807431244,-0.2941641812589921,0.30147963926245075,-0.08597379477827949,-0.09468067574981326,-0.5652712855903138,-0.4705438986595641,2.6146078985689742,-0.5869688026546006,1.2676693091579048,2.6824011745870324,1.281506313699916,-0.3038133292389365,-0.7086202252475676,-1.1148488664476568,-0.6578791676804993,-0.6377648066157247,-1.3135248829797568,-1.3116673625694328,-0.3572910886407128,-0.5936024520841009,-0.29647159380552,0.6528150436180383,1.461776404921178,1.9374828696219066,1.2109643406707713,1.0174355423963932,-0.3675161950928343,-0.3461277235039041,-0.3713330025162913,-0.3956837835515332,-0.35981910786149773,-0.36751619509283434,2.9397457820631177,-0.3029454137608173
-0.15301233548174958,1.5245536149083687,1.7528943358297817,1.8113313641657054,1.8121925677287032,-0.6643289482615287,0.8431106133029144,0.2404675449974301,-0.6777946499730276,-0.08597379477827949,-0.09468067574981326,0.959878928255717,-0.4705438986595641,-0.5809012590254504,0.17101099480357382,-0.23035401774416142,-0.5670645681885818,-0.22436908265183922,-0.3038133292389365,0.24990540095655245,1.0746131203296605,1.2491376601528466,-0.41993490669123007,0.940059669950487,0.7485483881651802,-0.3572910886407128,1.3430364299300666,-0.29647159380552,-0.853531455292468,0.20222514507014108,-0.6502761015079916,-0.6168775175539477,-0.6991618273297006,-0.3675161950928343,-0.3461277235039041,2.693000603834365,-0.3956837835515332,-0.35981910786149773,-0.36751619509283434,-0.3401654680828212,-0.3029454137608173
