Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt
Wellington Rato,BRA,"MF,FW",SГЈo Paulo,31,11.7,1,22,7,31.8,1.88,0.60,0.05,0.14,0,0
Raul,BRA,MF,RB Bragantino,27,14.5,1,11,2,18.2,0.76,0.14,0.09,0.50,0,0
Pedro Raul,BRA,FW,Corinthians,27,6.0,0,14,4,28.6,2.34,0.67,0.00,0.00,0,0
Leonardo Realpe,ECU,DF,RB Bragantino,22,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0
Reinaldo,BRA,DF,GrГЄmio,34,28.1,3,41,19,46.3,1.46,0.68,0.02,0.05,2,2
Vitor Reis,BRA,DF,Palmeiras,18,16.2,1,6,1,16.7,0.37,0.06,0.17,1.00,0,0
Robert Renan,BRA,DF,Internacional,20,10.7,0,5,1,20.0,0.47,0.09,0.00,0.00,0,0
RenГЄ,BRA,DF,Internacional,31,11.6,0,9,3,33.3,0.78,0.26,0.00,0.00,0,0
Rezende,BRA,"MF,DF",Bahia,29,6.4,0,4,1,25.0,0.63,0.16,0.00,0.00,0,0
Rhaldney,BRA,MF,AtlГ©tico Goianiense,25,24.0,0,21,7,33.3,0.88,0.29,0.00,0.00,0,0
Everton Ribeiro,BRA,MF,Bahia,34,29.8,2,23,10,43.5,0.77,0.34,0.09,0.20,0,0
Ricardo,BRA,MF,VitГіria,29,11.6,0,12,1,8.3,1.04,0.09,0.00,0.00,0,0
JoГЈo Ricardo Riedi,BRA,GK,Fortaleza,35,38.0,0,0,0,,0.00,0.00,,,0,0
Charles Rigon Matos,BRA,MF,Corinthians,27,6.2,1,4,3,75.0,0.65,0.49,0.25,0.33,0,0
Rikelme,BRA,DF,CuiabГЎ,20,5.5,0,2,1,50.0,0.36,0.18,0.00,0.00,0,0
Rildo,BRA,MF,Juventude,24,1.3,0,5,0,0.0,3.78,0.00,0.00,,0,0
Richard RГ­os,COL,MF,Palmeiras,23,19.4,3,36,10,27.8,1.86,0.52,0.08,0.30,0,0
Riquelme,BRA,MF,RB Bragantino,18,0.1,0,0,0,,0.00,0.00,,,0,0
Robert,BRA,MF,Cruzeiro,18,4.4,0,8,2,25.0,1.82,0.45,0.00,0.00,0,0
Jhonata Robert,BRA,MF,CriciГєma,24,1.8,0,8,3,37.5,4.53,1.70,0.00,0.00,0,0
Kaique Rocha,BRA,DF,Athletico Paranaense,22,27.6,0,14,4,28.6,0.51,0.14,0.00,0.00,0,0
Marcos Rocha,BRA,DF,Palmeiras,35,21.5,0,5,2,40.0,0.23,0.09,0.00,0.00,0,0
Pedro Rocha Neves,BRA,FW,CriciГєma,29,1.9,0,7,2,28.6,3.62,1.03,0.00,0.00,0,0
Pedro Rocha Neves,BRA,"FW,MF",Fortaleza,29,0.5,0,1,0,0.0,1.87,0.00,0.00,,0,0
Sergio Rochet,URU,GK,Internacional,30,28.0,0,0,0,,0.00,0.00,,,0,0
Yeferson Rodallega,COL,DF,AtlГ©tico Goianiense,23,1.2,0,0,0,,0.00,0.00,,,0,0
Rodrigo,BRA,MF,SГЈo Paulo,19,0.8,0,3,1,33.3,3.80,1.27,0.00,0.00,0,0
Arthur Rodrigues,BRA,FW,Cruzeiro,19,0.9,0,1,0,0.0,1.10,0.00,0.00,,0,0
Emerson RodrГ­guez,COL,"MF,FW",Vasco da Gama,23,8.8,2,16,7,43.8,1.81,0.79,0.13,0.29,0,0
Emiliano RodrГ­guez,URU,FW,AtlГ©tico Goianiense,20,12.2,0,31,10,32.3,2.55,0.82,0.00,0.00,0,0
James RodrГ­guez,COL,"FW,MF",SГЈo Paulo,32,0.4,0,0,0,,0.00,0.00,,,0,0
Luciano RodrГ­guez,URU,"FW,MF",Bahia,20,10.0,6,38,17,44.7,3.80,1.70,0.13,0.29,1,1
AgustГ­n Rogel,URU,DF,Internacional,26,11.7,0,11,4,36.4,0.94,0.34,0.00,0.00,0,0
Robert Rojas,PAR,DF,Vasco da Gama,27,2.0,0,0,0,,0.00,0.00,,,0,0
Guilherme RomГЈo,BRA,DF,AtlГ©tico Goianiense,26,30.7,1,36,13,36.1,1.17,0.42,0.03,0.08,0,0
ГЃngel Romero,PAR,"FW,MF",Corinthians,31,16.1,4,46,13,28.3,2.86,0.81,0.09,0.31,0,1
Lucas Romero,ARG,MF,Cruzeiro,29,28.1,0,19,4,21.1,0.68,0.14,0.00,0.00,0,0
Г“scar Romero,PAR,MF,Botafogo (RJ),31,7.5,1,16,8,50.0,2.12,1.06,0.00,0.00,1,1
RГґmulo,BRA,DF,AtlГ©tico Mineiro,20,5.5,1,7,1,14.3,1.27,0.18,0.14,1.00,0,0
Romulo,BRA,MF,Internacional,23,19.9,0,14,2,14.3,0.70,0.10,0.00,0.00,0,0
Romulo,BRA,MF,Palmeiras,22,2.0,0,4,0,0.0,2.02,0.00,0.00,,0,0
Ronald,BRA,MF,CriciГєma,26,16.8,1,20,4,20.0,1.19,0.24,0.05,0.25,0,0
Ronald,BRA,MF,GrГЄmio,20,0.5,0,1,0,0.0,1.91,0.00,0.00,,0,0
Ronaldo,BRA,GK,AtlГ©tico Goianiense,27,32.0,0,1,0,0.0,0.03,0.00,0.00,,0,0
Ronaldo,BRA,MF,Juventude,27,12.6,2,10,3,30.0,0.79,0.24,0.20,0.67,0,0
Budiga Roni,BRA,"MF,DF",AtlГ©tico Goianiense,24,16.1,1,14,5,35.7,0.87,0.31,0.07,0.20,0,0
Rony,BRA,"FW,MF",Palmeiras,28,19.1,4,60,23,38.3,3.14,1.20,0.07,0.17,0,0
Matheus Rossetto,BRA,MF,Fortaleza,27,17.2,0,2,0,0.0,0.12,0.00,0.00,,0,0
Rossi,BRA,"MF,FW",Vasco da Gama,30,5.6,0,1,0,0.0,0.18,0.00,0.00,,0,0
AgustГ­n Rossi,ARG,GK,Flamengo,28,35.0,0,0,0,,0.00,0.00,,,0,0
Ruan,BRA,DF,SГЈo Paulo,24,8.0,0,3,0,0.0,0.38,0.00,0.00,,0,0
Ruan,BRA,FW,Juventude,18,1.1,0,3,2,66.7,2.73,1.82,0.00,0.00,0,0
Rubens,BRA,"MF,FW",AtlГ©tico Mineiro,22,13.3,1,19,3,15.8,1.43,0.23,0.05,0.33,0,0
Alan Ruschel,BRA,DF,Juventude,34,24.9,1,9,2,22.2,0.36,0.08,0.11,0.50,0,0
JosГ© Sabino,BRA,DF,SГЈo Paulo,27,10.8,0,9,3,33.3,0.83,0.28,0.00,0.00,0,0
Daniel Sales,BRA,DF,Flamengo,17,0.0,0,0,0,,0.00,0.00,,,0,0
Rodrigo Sam,BRA,DF,Juventude,28,8.9,1,4,1,25.0,0.45,0.11,0.25,1.00,0,0
Philipe Sampaio,BRA,DF,AtlГ©tico Goianiense,29,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0
Alex Sandro,BRA,DF,Flamengo,33,5.7,0,5,2,40.0,0.88,0.35,0.00,0.00,0,0
Alex Santana,BRA,MF,Athletico Paranaense,28,1.1,0,1,0,0.0,0.89,0.00,0.00,,0,0
Alex Santana,BRA,MF,Corinthians,28,6.3,0,9,2,22.2,1.42,0.32,0.00,0.00,0,0
Ademir Santos,BRA,"FW,MF",Bahia,28,12.6,3,29,14,48.3,2.31,1.11,0.10,0.21,0,0
Allyson Aires dos Santos,BRA,DF,CuiabГЎ,33,1.0,0,0,0,,0.00,0.00,,,0,0
Eduardo Santos,BRA,DF,RB Bragantino,26,19.1,1,9,2,22.2,0.47,0.10,0.11,0.50,0,0
Juan Santos,BRA,"MF,FW",SГЈo Paulo,21,2.9,0,5,1,20.0,1.71,0.34,0.00,0.00,0,0
JГєnior Santos,BRA,"FW,MF",Botafogo (RJ),29,16.5,4,42,16,38.1,2.55,0.97,0.10,0.25,0,0
Kayke Santos,BRA,FW,Athletico Paranaense,15,0.0,0,0,0,,0.00,0.00,,,0,0
Luis Eduardo Marques dos Santos,BRA,"DF,MF",CriciГєma,26,8.3,0,6,2,33.3,0.72,0.24,0.00,0.00,0,0
Luis Eduardo Marques dos Santos,BRA,DF,Fortaleza,26,0.2,0,0,0,,0.00,0.00,,,0,0
Renzo Saravia,ARG,"DF,MF",AtlГ©tico Mineiro,30,25.5,0,11,2,18.2,0.43,0.08,0.00,0.00,0,0
Eduardo Sasha,BRA,FW,RB Bragantino,31,23.1,8,55,28,50.9,2.38,1.21,0.13,0.25,1,1
Lucas Sasha,BRA,MF,Fortaleza,33,13.6,0,7,3,42.9,0.52,0.22,0.00,0.00,0,0
Gustavo Sauer,BRA,MF,CuiabГЎ,30,5.6,0,8,3,37.5,1.43,0.54,0.00,0.00,0,0
Jefferson Savarino,VEN,MF,Botafogo (RJ),27,22.3,8,62,30,48.4,2.78,1.34,0.13,0.27,0,0
Gustavo Scarpa,BRA,MF,AtlГ©tico Mineiro,30,24.9,4,68,22,32.4,2.73,0.88,0.03,0.09,2,2
Cleiton Schwengber,BRA,GK,RB Bragantino,26,30.0,0,0,0,,0.00,0.00,,,0,0
Kevin Serna,COL,MF,Fluminense,26,9.7,3,18,7,38.9,1.86,0.72,0.17,0.43,0,0
Igor Serrote,BRA,DF,GrГЄmio,18,1.4,0,1,0,0.0,0.73,0.00,0.00,,0,0
Juan Sforza,ARG,MF,Vasco da Gama,21,13.9,1,11,4,36.4,0.79,0.29,0.09,0.25,0,0
Shaylon,BRA,"MF,FW",AtlГ©tico Goianiense,26,24.1,2,51,14,27.5,2.12,0.58,0.02,0.07,1,2
Ogundana Shola,NGA,FW,Flamengo,18,0.0,0,2,0,0.0,90.00,0.00,0.00,,0,0
AndrГ© Silva,BRA,"FW,MF",SГЈo Paulo,26,17.1,7,35,13,37.1,2.05,0.76,0.20,0.54,0,0
Luan Silva,BRA,MF,VitГіria,24,17.6,0,14,3,21.4,0.79,0.17,0.00,0.00,0,0
Lucas Silva,BRA,MF,Cruzeiro,30,22.1,1,22,6,27.3,0.99,0.27,0.05,0.17,0,0
Rafael Silva,BRA,FW,Cruzeiro,31,5.9,3,10,8,80.0,1.71,1.37,0.30,0.38,0,0
Thiago Silva,BRA,DF,Fluminense,39,15.0,0,9,2,22.2,0.60,0.13,0.00,0.00,0,0
Everton Soares,BRA,MF,Flamengo,27,6.0,1,20,10,50.0,3.35,1.68,0.05,0.10,0,0
FГЎbio Soares,BRA,FW,VitГіria,19,1.0,0,0,0,,0.00,0.00,,,0,0
Tiquinho Soares,BRA,FW,Botafogo (RJ),33,15.0,5,38,13,34.2,2.54,0.87,0.08,0.23,2,2
Fernando Sobral,BRA,MF,CuiabГЎ,29,22.2,1,18,4,22.2,0.81,0.18,0.00,0.00,1,1
Yeferson Soteldo,VEN,"MF,FW",GrГЄmio,26,18.6,5,27,10,37.0,1.45,0.54,0.19,0.50,0,0
Yan Souto,BRA,DF,Juventude,22,2.6,1,3,2,66.7,1.14,0.76,0.33,0.50,0,0
Gabriel Souza,BRA,FW,Vasco da Gama,19,1.0,1,3,1,33.3,2.97,0.99,0.33,1.00,0,0
Hugo Souza,BRA,GK,Corinthians,25,22.0,0,0,0,,0.00,0.00,,,0,0
Igor VinГ­cius de Souza,BRA,"DF,MF",SГЈo Paulo,26,27.4,0,6,0,0.0,0.22,0.00,0.00,,0,0
Josef de Souza,BRA,MF,Vasco da Gama,34,0.8,0,1,0,0.0,1.18,0.00,0.00,,0,0
Everaldo Stum,BRA,FW,Bahia,32,22.8,8,67,26,38.8,2.93,1.14,0.10,0.27,1,1
DamiГЎn SuГЎrez,URU,DF,Botafogo (RJ),35,13.8,0,6,0,0.0,0.43,0.00,0.00,,0,0
Bruno Tabata,BRA,MF,Internacional,26,11.9,2,25,12,48.0,2.10,1.01,0.08,0.17,0,1
Gabriel Taliari,BRA,FW,Juventude,26,10.2,2,25,7,28.0,2.46,0.69,0.08,0.29,0,1
Talisson,BRA,FW,RB Bragantino,21,1.3,0,3,2,66.7,2.37,1.58,0.00,0.00,0,0
TchГЄ TchГЄ,BRA,MF,Botafogo (RJ),31,17.4,0,16,5,31.3,0.92,0.29,0.00,0.00,0,0
Alex Teixeira,BRA,FW,Vasco da Gama,34,2.6,1,10,4,40.0,3.78,1.51,0.10,0.25,0,0
Alex Telles,BRA,"DF,MF",Botafogo (RJ),31,7.2,0,6,2,33.3,0.83,0.28,0.00,0.00,0,0
David Terans,URU,MF,Fluminense,29,2.4,0,3,2,66.7,1.24,0.83,0.00,0.00,0,0
Felipe Teresa,BRA,FW,Flamengo,18,0.1,1,1,1,100.0,18.00,18.00,1.00,1.00,0,0
Thaciano,BRA,"FW,MF",Bahia,28,26.0,7,55,16,29.1,2.11,0.61,0.13,0.44,0,0
Thiaguinho,BRA,MF,Juventude,26,3.4,0,1,0,0.0,0.29,0.00,0.00,,0,0
Tiago,BRA,FW,Bahia,18,0.7,0,1,0,0.0,1.50,0.00,0.00,,0,0
Guilherme Tinga,BRA,DF,Fortaleza,30,23.9,2,16,3,18.8,0.67,0.13,0.13,0.67,0,0
Titi,BRA,DF,Fortaleza,35,22.4,1,5,1,20.0,0.22,0.04,0.20,1.00,0,0
FГ©lix Torres Caicedo,ECU,DF,Corinthians,27,19.0,0,8,1,12.5,0.42,0.05,0.00,0.00,0,0
Miguel Trauco,PER,DF,CriciГєma,31,16.1,2,12,4,33.3,0.75,0.25,0.17,0.50,0,0
Bruno TubarГЈo,BRA,DF,AtlГ©tico Goianiense,28,17.6,0,13,6,46.2,0.74,0.34,0.00,0.00,0,0
Bruno Uvini,BRA,DF,VitГіria,32,4.8,0,2,0,0.0,0.42,0.00,0.00,,0,0
Enner Valencia,ECU,FW,Internacional,34,10.7,3,30,14,46.7,2.81,1.31,0.10,0.21,0,1
Vanderlan,BRA,"DF,MF",Palmeiras,21,11.7,0,5,1,20.0,0.43,0.09,0.00,0.00,0,0
Guillermo Varela,URU,DF,Flamengo,30,11.5,1,6,3,50.0,0.52,0.26,0.17,0.33,0,0
Eduardo Vargas,CHI,"MF,FW",AtlГ©tico Mineiro,34,9.5,8,30,14,46.7,3.17,1.48,0.20,0.43,2,2
Pablo Vegetti,ARG,FW,Vasco da Gama,35,33.2,12,102,36,35.3,3.07,1.09,0.12,0.33,0,2
Raphael Veiga,BRA,MF,Palmeiras,28,27.5,11,97,36,37.1,3.52,1.31,0.08,0.22,3,4
Fausto Vera,ARG,MF,AtlГ©tico Mineiro,23,18.4,2,41,8,19.5,2.23,0.44,0.05,0.25,0,0
Fausto Vera,ARG,MF,Corinthians,23,2.4,0,7,3,42.9,2.97,1.27,0.00,0.00,0,0
Gabriel Veron,BRA,"MF,FW",Cruzeiro,21,17.9,6,23,10,43.5,1.28,0.56,0.26,0.60,0,0
JoГЈo Victor,BRA,DF,Flamengo,17,0.0,0,0,0,,0.00,0.00,,,0,0
JoГЈo Victor,BRA,DF,Vasco da Gama,25,19.7,1,6,2,33.3,0.30,0.10,0.17,0.50,0,0
Marcos Victor,BRA,DF,Athletico Paranaense,22,0.0,0,0,0,,0.00,0.00,,,0,0
Dudu Vieira,BRA,MF,Juventude,29,3.0,0,2,1,50.0,0.67,0.34,0.00,0.00,0,0
Felipe Vieira,BRA,DF,Fluminense,18,1.8,0,1,0,0.0,0.56,0.00,0.00,,0,0
Lucas Villalba,ARG,DF,Cruzeiro,29,14.7,0,6,2,33.3,0.41,0.14,0.00,0.00,0,0
MathГ­as Villasanti,PAR,MF,GrГЄmio,27,26.0,3,19,7,36.8,0.73,0.27,0.16,0.43,0,0
MatГ­as ViГ±a,URU,DF,Flamengo,26,4.7,0,3,1,33.3,0.64,0.21,0.00,0.00,0,0
Alix Vinicius,BRA,DF,AtlГ©tico Goianiense,24,22.7,0,20,3,15.0,0.88,0.13,0.00,0.00,0,0
Caio VinГ­cius,BRA,"DF,MF",VitГіria,25,6.7,0,2,0,0.0,0.30,0.00,0.00,,0,0
Eduardo VinГ­cius,BRA,MF,CuiabГЎ,18,0.2,0,0,0,,0.00,0.00,,,0,0
Mateus Vital,BRA,"MF,FW",Cruzeiro,25,5.9,1,16,4,25.0,2.70,0.68,0.06,0.25,0,0
VitГЈo,BRA,DF,Internacional,23,27.8,0,22,5,22.7,0.79,0.18,0.00,0.00,0,0
Vitinho,BRA,MF,Cruzeiro,19,5.4,1,15,2,13.3,2.79,0.37,0.07,0.50,0,0
Vitinho,BRA,MF,AtlГ©tico Mineiro,19,0.0,0,0,0,,0.00,0.00,,,0,0
Vitinho,BRA,MF,RB Bragantino,20,0.5,0,0,0,,0.00,0.00,,,0,0
Vitinho,BRA,"MF,FW",RB Bragantino,24,21.3,3,49,15,30.6,2.30,0.70,0.06,0.20,0,0
Vitinho,BRA,DF,Botafogo (RJ),24,8.6,0,6,1,16.7,0.70,0.12,0.00,0.00,0,0
Paulo Vitor,BRA,MF,AtlГ©tico Mineiro,19,5.9,0,0,0,,0.00,0.00,,,0,0
Rayan Vitor,BRA,"MF,FW",Vasco da Gama,17,9.5,1,27,6,22.2,2.84,0.63,0.04,0.17,0,0
Felipe Vizeu,BRA,FW,CriciГєma,26,4.9,2,8,4,50.0,1.62,0.81,0.25,0.50,0,0
Wagner,BRA,DF,VitГіria,24,35.1,5,28,11,39.3,0.80,0.31,0.14,0.36,1,1
Walace,BRA,MF,Cruzeiro,28,5.1,0,4,0,0.0,0.78,0.00,0.00,,0,0
Wallace,BRA,MF,Flamengo,18,0.2,0,1,0,0.0,5.63,0.00,0.00,,0,0
Walter,BRA,GK,CuiabГЎ,36,36.0,0,0,0,,0.00,0.00,,,0,0
Wanderson,BRA,"MF,FW",Internacional,29,11.3,2,23,11,47.8,2.04,0.98,0.09,0.18,0,0
Welington,BRA,"DF,MF",SГЈo Paulo,22,18.9,0,12,2,16.7,0.64,0.11,0.00,0.00,0,0
JosГ© Welison,BRA,MF,Fortaleza,28,9.8,0,5,0,0.0,0.51,0.00,0.00,,0,0
JoГЈo Wellington,BRA,MF,Cruzeiro,20,3.3,0,1,0,0.0,0.30,0.00,0.00,,0,0
Werton,BRA,FW,Flamengo,20,0.5,0,2,0,0.0,3.67,0.00,0.00,,0,0
Wesley,BRA,DF,Flamengo,20,26.0,0,21,6,28.6,0.81,0.23,0.00,0.00,0,0
Wesley,BRA,MF,Internacional,24,27.9,11,77,32,41.6,2.76,1.15,0.14,0.34,0,0
Wesley,BRA,"MF,FW",Corinthians,18,16.0,2,30,13,43.3,1.88,0.81,0.07,0.15,0,0
Weverton,BRA,DF,Cruzeiro,20,0.1,0,0,0,,0.00,0.00,,,0,0
WГ©verton,BRA,GK,Palmeiras,36,37.0,0,0,0,,0.00,0.00,,,0,0
William,BRA,DF,Cruzeiro,28,32.9,5,50,13,26.0,1.52,0.39,0.04,0.15,3,3
Willian,BRA,MF,VitГіria,30,29.4,5,42,14,33.3,1.43,0.48,0.12,0.36,0,0
EstГЄvГЈo Willian,BRA,MF,Palmeiras,16,23.3,13,85,38,44.7,3.65,1.63,0.12,0.26,3,3
Samuel Xavier,BRA,DF,Fluminense,33,30.6,0,18,4,22.2,0.59,0.13,0.00,0.00,0,0
Yago,BRA,MF,Bahia,28,0.8,0,2,0,0.0,2.65,0.00,0.00,,0,0
Bruno Zapelli,ARG,MF,Athletico Paranaense,21,15.7,0,27,11,40.7,1.72,0.70,0.00,0.00,0,0
Federico Zaracho,ARG,MF,AtlГ©tico Mineiro,25,9.7,2,13,4,30.8,1.34,0.41,0.15,0.50,0,0
Zeca,BRA,DF,VitГіria,29,4.3,0,2,2,100.0,0.46,0.46,0.00,0.00,0,0
Mateo Zuleta,COL,MF,AtlГ©tico Goianiense,21,0.5,1,2,1,50.0,3.67,1.84,0.50,1.00,0,0
