Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt
Olivier Deman,BEL,"FW,MF",Werder Bremen,24,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Ermedin DemiroviД‡,BIH,FW,Stuttgart,26,20.6,15,65,30,46.2,3.15,1.46,0.23,0.5,0,2
Justin Diehl,GER,MF,Stuttgart,19,1.2,1,7,1,14.3,6.06,0.87,0.14,1.0,0,0
Eric Dier,ENG,DF,Bayern Munich,30,16.3,2,9,6,66.7,0.55,0.37,0.22,0.33,0,0
Junior Dina Ebimbe,CMR,MF,Eintracht Frankfurt,23,3.3,0,8,0,0.0,2.46,0.0,0.0,0.0,0,0
Eren DinkГ§i,GER,MF,Freiburg,22,13.3,0,14,3,21.4,1.05,0.23,0.0,0.0,0,0
Ritsu Doan,JPN,MF,Freiburg,26,31.8,10,61,23,37.7,1.92,0.72,0.16,0.43,0,0
Danilho Doekhi,NED,DF,Union Berlin,26,34.0,1,32,4,12.5,0.94,0.12,0.03,0.25,0,0
Niklas Dorsch,GER,MF,Heidenheim,26,15.200000000000001,2,9,3,33.33,0.59,0.2,0.22,0.67,0,0
Patrick Drewes,GER,GK,Bochum,31,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Tim Drexler,GER,DF,Hoffenheim,19,4.0,0,2,2,100.0,0.5,0.5,0.0,0.0,0,0
Marvin Ducksch,GER,FW,Werder Bremen,30,26.9,8,71,29,40.8,2.64,1.08,0.1,0.24,1,2
Julien Duranville,BEL,MF,Dortmund,18,3.1,0,5,2,40.0,1.59,0.64,0.0,0.0,0,0
Adam DЕєwigaЕ‚a,POL,DF,St Pauli,28,4.1,0,6,0,0.0,1.45,0.0,0.0,0.0,0,0
Johannes Eggestein,GER,FW,St Pauli,26,20.6,3,36,13,36.1,1.75,0.63,0.06,0.15,1,2
Maximilian Eggestein,GER,MF,Freiburg,27,31.6,2,36,12,33.3,1.14,0.38,0.06,0.17,0,0
Hugo Ekitike,FRA,FW,Eintracht Frankfurt,22,28.5,15,117,48,41.0,4.11,1.69,0.12,0.29,1,3
Elif Elmas,MKD,"FW,MF",RB Leipzig,24,0.5,0,2,1,50.0,4.09,2.05,0.0,0.0,0,0
Nico Elvedi,SUI,DF,Gladbach,27,23.7,1,12,4,33.3,0.51,0.17,0.08,0.25,0,0
Arne Engels,BEL,FW,Augsburg,20,0.9,0,3,1,33.3,3.42,1.14,0.0,0.0,0,0
Patrick Erras,GER,DF,Holstein Kiel,29,9.2,1,8,1,12.5,0.87,0.11,0.13,1.0,0,0
Samuel Essende,COD,FW,Augsburg,26,18.2,7,44,13,29.5,2.42,0.72,0.16,0.54,0,0
Frank Feller,GER,GK,Heidenheim,20,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Kilian Fischer,GER,DF,Wolfsburg,23,25.5,1,6,1,16.7,0.24,0.04,0.17,1.0,0,0
Jonas FГ¶hrenbach,GER,"DF,MF",Heidenheim,28,20.4,0,8,1,12.5,0.39,0.05,0.0,0.0,0,0
Marco Friedl,AUT,DF,Werder Bremen,26,24.0,0,4,3,75.0,0.17,0.12,0.0,0.0,0,0
Marvin Friedrich,GER,DF,Gladbach,28,11.0,0,7,2,28.6,0.64,0.18,0.0,0.0,0,0
Jeremie Frimpong,NED,MF,Leverkusen,23,25.7,5,34,16,47.1,1.32,0.62,0.15,0.31,0,0
Chris FГјhrich,GER,MF,Stuttgart,26,22.0,2,36,12,33.3,1.64,0.55,0.06,0.17,0,0
ShiЕЌ Fukuda,JPN,FW,Gladbach,20,0.7,1,3,1,33.3,4.5,1.5,0.33,1.0,0,0
Cristian Gamboa,CRC,MF,Bochum,34,2.5,1,4,1,25.0,1.59,0.4,0.25,1.0,0,0
Aleix GarcГ­a,ESP,MF,Leverkusen,27,16.2,3,15,5,33.3,0.93,0.31,0.2,0.6,0,0
Viggo Gebel,GER,MF,RB Leipzig,16,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Lutsharel Geertruida,NED,DF,RB Leipzig,24,17.3,1,8,2,25.0,0.46,0.12,0.13,0.5,0,0
Dennis Geiger,GER,MF,Hoffenheim,26,8.2,0,5,1,20.0,0.61,0.12,0.0,0.0,0,0
Valentin Gendrey,FRA,"DF,MF",Hoffenheim,24,15.7,1,10,5,50.0,0.64,0.32,0.1,0.2,0,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,30,16.9,1,15,4,26.7,0.89,0.24,0.07,0.25,0,0
Max Geschwill,GER,DF,Holstein Kiel,23,14.2,1,9,2,22.2,0.63,0.14,0.11,0.5,0,0
Dimitris Giannoulis,GRE,MF,Augsburg,28,29.4,1,13,4,30.8,0.44,0.14,0.08,0.25,0,0
Armin Gigovic,BIH,MF,Holstein Kiel,22,21.1,5,26,11,42.3,1.23,0.52,0.19,0.45,0,0
Benedikt Gimber,GER,DF,Heidenheim,27,29.7,0,13,1,7.7,0.44,0.03,0.0,0.0,0,0
Matthias Ginter,GER,DF,Freiburg,30,28.5,2,24,4,16.7,0.84,0.14,0.08,0.5,0,0
Jamie Gittens,ENG,MF,Dortmund,19,19.7,8,52,24,46.2,2.64,1.22,0.15,0.33,0,0
Serge Gnabry,GER,"MF,FW",Bayern Munich,29,13.8,7,49,18,36.7,3.55,1.3,0.14,0.39,0,1
Tidiam Gomis,FRA,FW,RB Leipzig,17,1.7,0,5,1,20.0,2.96,0.59,0.0,0.0,0,0
Leon Goretzka,GER,MF,Bayern Munich,29,14.7,4,32,11,34.4,2.17,0.75,0.13,0.36,0,0
Robin Gosens,GER,MF,Union Berlin,30,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0
Mario GГ¶tze,GER,MF,Eintracht Frankfurt,32,17.1,3,8,5,62.5,0.47,0.29,0.38,0.6,0,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,33,32.7,1,18,5,27.8,0.55,0.15,0.06,0.2,0,1
Kamil Grabara,POL,GK,Wolfsburg,25,28.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Michael Gregoritsch,AUT,FW,Freiburg,30,7.1,2,16,6,37.5,2.25,0.85,0.13,0.33,0,0
Vincenzo Grifo,ITA,MF,Freiburg,31,27.0,8,66,29,43.9,2.44,1.07,0.12,0.28,0,3
Florian Grillitsch,AUT,"MF,DF",Hoffenheim,28,6.7,0,6,1,16.7,0.9,0.15,0.0,0.0,0,0
ГЃlex Grimaldo,ESP,MF,Leverkusen,28,29.3,2,44,14,31.8,1.5,0.48,0.05,0.14,0,0
Pascal GroГџ,GER,"MF,DF",Dortmund,33,25.9,0,27,7,25.9,1.04,0.27,0.0,0.0,0,0
Marco GrГјll,AUT,"FW,MF",Werder Bremen,26,13.1,6,25,10,40.0,1.91,0.76,0.24,0.6,0,0
RaphaГ«l Guerreiro,POR,"DF,MF",Bayern Munich,30,17.5,4,21,11,52.4,1.2,0.63,0.19,0.36,0,0
Morgan Guilavogui,GUI,"FW,MF",St Pauli,26,20.1,6,41,15,36.6,2.04,0.75,0.15,0.4,0,0
Serhou Guirassy,GUI,FW,Dortmund,28,28.9,21,89,37,41.6,3.08,1.28,0.2,0.49,3,4
PГ©ter GulГЎcsi,HUN,GK,RB Leipzig,34,29.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Robert Gumny,POL,MF,Augsburg,26,3.0,0,4,2,50.0,1.33,0.66,0.0,0.0,0,0
Christian GГјnter,GER,DF,Freiburg,31,25.7,2,20,6,30.0,0.78,0.23,0.1,0.33,0,0
Janik Haberer,GER,MF,Union Berlin,30,18.8,0,15,3,20.0,0.8,0.16,0.0,0.0,0,0
Robin Hack,GER,MF,Gladbach,25,24.1,4,58,24,41.4,2.4,0.99,0.07,0.17,0,0
Amadou Haidara,MLI,MF,RB Leipzig,26,14.7,0,18,2,11.1,1.23,0.14,0.0,0.0,0,0
Andreas Hanche-Olsen,NOR,DF,Mainz 05,27,14.3,1,12,2,16.7,0.84,0.14,0.08,0.5,0,0
Phil Harres,GER,FW,Holstein Kiel,22,17.2,8,37,17,45.9,2.16,0.99,0.22,0.47,0,0
Ramon Hendriks,NED,DF,Stuttgart,23,12.8,0,5,1,20.0,0.39,0.08,0.0,0.0,0,0
Paul Hennrich,GER,MF,Hoffenheim,19,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,27,10.4,0,10,1,10.0,0.96,0.1,0.0,0.0,0,0
Mario Hermoso,ESP,DF,Leverkusen,29,3.3,0,4,0,0.0,1.23,0.0,0.0,0.0,0,0
Piero HincapiГ©,ECU,DF,Leverkusen,22,29.7,2,22,3,13.6,0.74,0.1,0.09,0.67,0,0
Adam HloЕѕek,CZE,"FW,MF",Hoffenheim,22,20.8,8,59,25,42.4,2.84,1.2,0.14,0.32,0,0
Nicolas HГ¶fler,GER,MF,Freiburg,34,8.8,0,4,0,0.0,0.45,0.0,0.0,0.0,0,0
Jonas Hofmann,GER,MF,Leverkusen,32,4.0,2,9,5,55.6,2.28,1.26,0.22,0.4,0,0
Philipp Hofmann,GER,FW,Bochum,31,25.3,3,54,19,35.2,2.13,0.75,0.06,0.16,0,0
Lucas HГ¶ler,GER,"FW,MF",Freiburg,30,20.7,6,35,19,54.3,1.69,0.92,0.17,0.32,0,1
Benedict Hollerbach,GER,"FW,MF",Union Berlin,23,28.2,9,77,24,31.2,2.73,0.85,0.12,0.38,0,0
Lewis Holtby,GER,MF,Holstein Kiel,33,13.8,0,7,1,14.3,0.51,0.07,0.0,0.0,0,0
Gerrit Holtmann,PHI,"MF,DF",Bochum,29,12.6,2,31,8,25.8,2.46,0.63,0.06,0.25,0,0
Franck Honorat,FRA,MF,Gladbach,27,16.0,4,31,9,29.0,1.94,0.56,0.13,0.44,0,0
Mathias Honsak,AUT,"MF,FW",Heidenheim,27,13.1,5,29,10,34.5,2.21,0.76,0.17,0.5,0,0
Timo Horn,GER,GK,Bochum,31,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
LukГЎЕЎ HrГЎdeckГЅ,FIN,GK,Leverkusen,34,29.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Robin HranГЎДЌ,CZE,DF,Hoffenheim,24,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Hong Hyunseok,KOR,MF,Mainz 05,25,5.9,0,5,2,40.0,0.85,0.34,0.0,0.0,0,0
Oscar HГёjlund,DEN,MF,Eintracht Frankfurt,19,8.0,1,6,2,33.3,0.75,0.25,0.17,0.5,0,0
Arijon IbrahimoviД‡,GER,MF,Bayern Munich,18,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Andrej Ilic,SRB,FW,Union Berlin,24,10.4,7,27,11,40.7,2.59,1.06,0.22,0.55,1,1
Jackson Irvine,AUS,MF,St Pauli,31,29.0,0,41,13,31.7,1.41,0.45,0.0,0.0,0,0
