Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt
Jayden Danns,ENG,FW,Liverpool,18.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Kevin Danso,AUT,DF,Tottenham Hotspur,25.0,9.4,0,7,3,42.9,0.75,0.32,0.0,0.0,0,0
Ben Davies,WAL,DF,Tottenham Hotspur,31.0,14.8,0,5,1,20.0,0.34,0.07,0.0,0.0,0,0
Leif Davis,ENG,DF,Ipswich Town,24.0,30.5,1,16,2,12.5,0.52,0.07,0.06,0.5,0,0
Craig Dawson,ENG,DF,Wolves,34.0,10.8,0,5,1,20.0,0.46,0.09,0.0,0.0,0,0
Kevin De Bruyne,BEL,"MF,FW",Manchester City,33.0,18.9,4,57,18,31.6,3.01,0.95,0.07,0.22,0,0
Bobby De Cordova-Reid,JAM,"MF,FW",Leicester City,31.0,8.3,1,7,3,42.9,0.85,0.36,0.14,0.33,0,0
Liam Delap,ENG,FW,Ipswich Town,21.0,28.8,12,68,32,47.1,2.36,1.11,0.15,0.31,2,2
Sepp van den Berg,NED,DF,Brentford,22.0,28.7,0,20,6,30.0,0.7,0.21,0.0,0.0,0,0
Justin Devenny,NIR,MF,Crystal Palace,20.0,5.6,1,10,6,60.0,1.78,1.07,0.1,0.17,0,0
Kiernan Dewsbury-Hall,ENG,MF,Chelsea,25.0,2.9,0,1,0,0.0,0.34,0.0,0.0,0.0,0,0
Amad Diallo,CIV,"MF,FW",Manchester Utd,22.0,21.1,8,47,17,36.2,2.23,0.8,0.17,0.47,0,0
RГєben Dias,POR,"DF,MF",Manchester City,27.0,25.2,0,21,7,33.3,0.83,0.28,0.0,0.0,0,0
Luis DГ­az,COL,"FW,MF",Liverpool,27.0,26.7,13,71,30,42.3,2.66,1.13,0.18,0.43,0,0
Tyler Dibling,ENG,"MF,FW",Southampton,18.0,20.8,2,28,9,32.1,1.34,0.43,0.07,0.22,0,0
Lucas Digne,FRA,DF,Aston Villa,31.0,26.1,0,13,3,23.1,0.5,0.11,0.0,0.0,0,0
Issa Diop,FRA,DF,Fulham,27.0,14.9,0,5,2,40.0,0.34,0.13,0.0,0.0,0,0
Axel Disasi,FRA,DF,Chelsea,26.0,9.4,1,4,1,25.0,0.43,0.11,0.25,1.0,0,0
Roman Dixon,ENG,DF,Everton,19.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Nasser Djiga,BFA,DF,Wolves,21.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Matt Doherty,IRL,"DF,MF",Wolves,32.0,23.4,2,10,3,30.0,0.43,0.13,0.2,0.67,0,0
Jeremy Doku,BEL,"MF,FW",Manchester City,22.0,16.8,3,29,9,31.0,1.72,0.53,0.1,0.33,0,0
NicolГЎs DomГ­nguez,ARG,MF,Nottingham Forest,26.0,21.8,0,21,9,42.9,0.96,0.41,0.0,0.0,0,0
Patrick Dorgu,DEN,MF,Manchester Utd,19.0,9.4,0,10,2,20.0,1.07,0.21,0.0,0.0,0,0
Alfie Dorrington,ENG,DF,Tottenham Hotspur,19.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Abdoulaye DoucourГ©,MLI,MF,Everton,31.0,28.5,3,31,10,32.3,1.09,0.35,0.1,0.3,0,0
Cheick DoucourГ©,MLI,MF,Crystal Palace,24.0,5.0,0,7,0,0.0,1.39,0.0,0.0,0.0,0,0
Flynn Downes,ENG,MF,Southampton,25.0,23.9,1,10,3,30.0,0.42,0.13,0.1,0.33,0,0
Tommy Doyle,ENG,MF,Wolves,22.0,5.4,0,9,2,22.2,1.66,0.37,0.0,0.0,0,0
Radu DrДѓguИ™in,ROU,DF,Tottenham Hotspur,22.0,13.9,0,5,1,20.0,0.36,0.07,0.0,0.0,0,0
Martin DГєbravka,SVK,GK,Newcastle United,35.0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Lewis Dunk,ENG,DF,Brighton,32.0,23.1,0,12,3,25.0,0.52,0.13,0.0,0.0,0,0
JГЎder DurГЎn,COL,FW,Aston Villa,20.0,7.1,7,31,15,48.4,4.37,2.12,0.23,0.47,0,0
Claudio Echeverri,ARG,MF,Manchester City,18.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Ederson,BRA,GK,Manchester City,30.0,25.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
George Edmundson,ENG,DF,Ipswich Town,26.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Odsonne Г‰douard,FRA,FW,Leicester City,26.0,1.6,0,5,1,20.0,3.12,0.62,0.0,0.0,0,0
Samuel Edozie,ENG,"FW,MF",Southampton,21.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Ronnie Edwards,ENG,DF,Southampton,21.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Anthony Elanga,SWE,"MF,FW",Nottingham Forest,22.0,27.8,6,44,24,54.5,1.58,0.86,0.14,0.25,0,0
Harvey Elliott,ENG,MF,Liverpool,21.0,4.1,1,17,4,23.5,4.12,0.97,0.06,0.25,0,0
Yunus Emre Konak,TUR,MF,Brentford,18.0,0.5,0,1,0,0.0,2.14,0.0,0.0,0.0,0,0
Julio Enciso,PAR,MF,Brighton,20.0,13.0,2,52,22,42.31,4.0,1.69,0.04,0.09,0,0
