Player,Nation,Pos,Squad,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG
Rodrigo Garro,ARG,MF,Corinthians,26,33.3,8,0,0,38,116,5,225,21,33,,,0
Wesley Gasolina,BRA,DF,Cruzeiro,23,1.8,0,0,0,2,4,0,8,0,2,,,0
Pedro Geromel,BRA,DF,GrГЄmio,38,8.6,4,0,0,5,4,0,1,11,15,,,0
Gerson,BRA,MF,Flamengo,26,27.3,3,0,0,27,64,6,36,4,36,,,0
AgustГ­n Giay,ARG,"DF,MF",Palmeiras,20,7.1,1,0,0,12,15,0,18,5,15,,,0
Gilberto,BRA,DF,Bahia,30,15.2,2,0,0,11,17,2,55,15,27,,,0
Gilberto,BRA,FW,Juventude,34,12.3,4,0,0,22,11,6,14,1,3,,,0
Luciano GimГ©nez,ARG,FW,CuiabГЎ,23,0.8,0,1,0,3,0,1,0,0,1,,,0
Giovane,BRA,FW,Corinthians,20,3.0,1,0,0,6,6,2,9,0,0,,,0
Leonardo Godoy,ARG,DF,Athletico Paranaense,28,18.2,5,0,0,32,18,1,51,11,17,,,0
Davi Goes,BRA,MF,Juventude,18,0.7,2,0,0,2,1,0,0,0,3,,,0
Bruno Gomes,BRA,"DF,MF",Internacional,22,24.0,3,0,0,28,47,0,56,24,38,,,0
Igor Gomes,BRA,MF,AtlГ©tico Mineiro,24,14.7,8,0,0,23,25,0,44,9,13,,,0
Igor Gomes,BRA,DF,Internacional,22,7.6,2,0,0,8,7,0,11,8,10,,,0
William Gomes,BRA,"MF,FW",SГЈo Paulo,17,5.5,2,0,0,5,1,3,24,1,7,,,0
Gustavo GГіmez,PAR,DF,Palmeiras,30,26.3,9,0,0,44,21,8,5,30,25,,,1
Diego GonГ§alves,BRA,MF,Juventude,29,2.1,0,0,0,1,6,1,4,1,3,,,0
Mateus GonГ§alves Martins,BRA,MF,VitГіria,29,2.3,0,0,0,1,3,0,6,0,1,,,0
Matheus GonГ§alves,BRA,MF,Flamengo,18,7.6,1,0,0,11,9,0,36,12,7,,,0
Yony GonzГЎlez,COL,FW,AtlГ©tico Goianiense,29,3.0,0,0,0,6,9,1,14,1,2,,,0
Gregore,BRA,MF,Botafogo (RJ),29,24.7,9,0,0,90,16,1,24,35,70,,,0
Guga,BRA,"DF,MF",Fluminense,25,3.6,3,1,0,8,4,0,3,3,8,,,0
Guilherme,BRA,MF,Flamengo,17,0.4,0,0,0,1,1,0,2,0,2,,,0
Guilherme,BRA,DF,RB Bragantino,21,7.4,1,0,0,8,4,1,31,11,11,,,0
Luis Guilherme,BRA,MF,Palmeiras,17,2.0,0,0,0,0,3,0,13,0,2,,,0
ZГ© Guilherme,BRA,DF,GrГЄmio,18,2.5,0,0,0,4,4,0,6,9,7,,,0
Gustavinho,BRA,MF,RB Bragantino,19,10.6,1,0,0,14,8,0,44,4,10,,,0
Gustavo,BRA,GK,CriciГєma,30,33.3,4,1,1,1,3,0,0,0,0,,,0
Luiz Gustavo,BRA,DF,AtlГ©tico Goianiense,20,0.8,0,0,0,3,1,0,1,1,0,,,0
Luiz Gustavo,BRA,MF,SГЈo Paulo,36,23.8,3,0,0,33,27,0,10,28,26,,,0
Raul Gustavo,BRA,DF,Corinthians,24,1.0,0,0,0,0,0,0,1,4,0,,,0
Ryan Gustavo,BRA,MF,Corinthians,20,5.8,2,0,0,15,6,0,3,8,12,,,0
Rafael Haller,URU,DF,AtlГ©tico Goianiense,23,0.6,0,0,0,1,0,0,3,1,1,,,0
Lucas Halter,BRA,DF,Botafogo (RJ),23,15.0,4,0,0,19,6,0,0,11,10,,,0
HГ©ctor,ESP,MF,Corinthians,28,0.7,0,0,0,1,1,0,0,1,0,,,0
Thiago Heleno,BRA,DF,Athletico Paranaense,35,25.3,6,1,0,22,10,0,0,29,12,,,0
Helinho,BRA,"FW,MF",RB Bragantino,23,12.2,4,0,0,16,14,1,73,10,6,,,0
Henrique,BRA,MF,SГЈo Paulo,17,0.1,0,0,0,0,1,0,0,0,0,,,0
Bruno Henrique,BRA,"MF,FW",Flamengo,33,23.0,6,0,0,44,57,11,23,12,16,,,0
Bruno Henrique,BRA,MF,Internacional,34,21.2,5,0,0,50,19,1,58,17,26,,,0
Gustavo Henrique,BRA,DF,Corinthians,30,16.4,8,1,1,13,6,1,2,20,10,,,0
Luiz Henrique,BRA,MF,Botafogo (RJ),23,28.1,3,0,0,37,71,9,59,13,34,,,0
Matheus Henrique,BRA,MF,Cruzeiro,26,13.5,4,0,0,19,22,2,20,7,13,,,0
Paulo Henrique,BRA,DF,Vasco da Gama,27,28.0,6,0,0,40,25,0,86,46,60,,,0
Pedro Henrique,BRA,"MF,FW",Corinthians,33,3.9,2,0,0,7,9,4,17,0,5,,,0
Pedro Henrique,BRA,DF,RB Bragantino,28,26.4,4,0,0,21,19,2,1,22,31,,,0
HГ©rcules,BRA,MF,Fortaleza,23,25.7,6,2,0,44,11,2,34,5,33,,,0
Marcelo Hermes,BRA,"DF,MF",CriciГєma,28,35.6,4,0,0,32,20,2,216,41,34,,,0
Diego HernГЎndez,URU,MF,Botafogo (RJ),23,2.3,3,0,0,12,6,1,16,1,4,,,0
Lucca Holanda,BRA,FW,Internacional,20,3.3,0,0,0,6,7,1,2,0,2,,,0
Hugo,BRA,"DF,MF",Corinthians,26,20.2,3,0,0,39,11,0,22,20,28,,,0
Hugo,BRA,DF,Botafogo (RJ),22,4.9,0,0,0,7,7,0,19,5,6,,,0
JosГ© Hugo,BRA,FW,VitГіria,24,7.0,3,0,0,12,16,1,39,7,11,,,0
Victor Hugo,BRA,MF,Fluminense,19,4.1,2,0,0,5,4,0,5,3,3,,,0
Vitor Hugo,BRA,"DF,MF",Bahia,32,0.2,0,0,0,0,0,0,0,1,0,,,0
Hulk,BRA,"FW,MF",AtlГ©tico Mineiro,37,21.0,5,1,1,23,70,7,33,1,5,,,0
JosГ© Hurtado,ECU,DF,RB Bragantino,22,14.7,2,0,0,14,8,1,55,20,13,,,0
Hyoran,BRA,MF,Internacional,30,3.7,0,0,0,7,9,1,14,0,5,,,0
Iago,BRA,DF,Bahia,26,4.5,0,0,0,5,8,0,10,7,7,,,0
IgnГЎcio,BRA,DF,Fluminense,27,2.1,0,0,0,2,3,0,0,1,5,,,0
Juan Ignacio Dinenno,ARG,FW,Cruzeiro,29,2.7,0,0,0,1,3,1,0,0,2,,,0
Igor,BRA,DF,SГЈo Paulo,16,0.0,0,0,0,0,0,0,0,0,0,,,0
Igor,BRA,MF,Flamengo,20,0.8,1,0,0,1,2,0,0,3,3,,,0
Gabriel InocГЄncio,BRA,DF,Juventude,29,9.8,2,0,0,22,17,3,18,9,18,,,0
Isaac,BRA,MF,Fluminense,19,2.0,0,0,0,1,6,0,2,0,3,,,0
Isaque,BRA,MF,Fluminense,16,0.0,0,0,0,0,0,0,0,0,0,,,0
ZГ© Ivaldo,BRA,DF,Cruzeiro,26,26.2,9,0,0,29,20,3,12,20,16,,,0
Jadsom,BRA,"MF,DF",RB Bragantino,22,18.5,10,1,0,38,4,0,15,28,43,,,0
Jadson,BRA,MF,Juventude,30,31.6,15,1,1,43,64,1,34,35,49,,,0
Jadson,BRA,MF,CuiabГЎ,18,1.7,0,0,0,2,0,0,0,2,1,,,0
Jair,BRA,MF,Vasco da Gama,29,3.0,2,0,0,8,4,0,0,4,8,,,0
Janderson,BRA,"FW,MF",VitГіria,24,26.2,10,1,0,43,45,5,90,12,23,,,0
Jandrei,BRA,GK,SГЈo Paulo,30,13.0,0,0,0,0,8,0,0,0,0,,,0
LГ©o Jardim,BRA,GK,Vasco da Gama,28,38.0,0,0,0,0,2,0,0,0,0,,,0
Jeffinho,BRA,MF,Botafogo (RJ),24,3.9,2,0,0,7,6,0,4,2,2,,,0
Jemerson,BRA,DF,GrГЄmio,31,15.0,7,0,0,18,9,1,2,13,11,,,0
CaГ­que de Jesus GonГ§alves,BRA,MF,Juventude,28,15.8,5,0,0,20,28,0,2,22,25,,,0
Igor Jesus,BRA,FW,Botafogo (RJ),22,16.2,2,0,0,22,42,10,7,2,8,,,0
Jhon Jhon,BRA,"MF,FW",RB Bragantino,21,14.5,2,0,0,17,17,0,28,6,21,,,0
Jhosefer,BRA,FW,Cruzeiro,19,0.1,0,0,0,2,0,0,1,0,0,,,0
John,BRA,GK,Botafogo (RJ),27,34.0,3,0,0,1,3,0,0,0,0,,,0
Felipe Jonatan,BRA,DF,Fortaleza,25,16.8,0,0,0,13,25,1,48,22,15,,,0
Jonathan,BRA,DF,Cruzeiro,19,3.8,0,0,0,3,2,0,0,6,3,,,0
Jonathan,BRA,DF,CriciГєma,31,7.8,2,0,0,11,4,0,17,8,12,,,0
Kaio Jorge,BRA,FW,Cruzeiro,22,12.9,3,0,0,24,19,2,3,0,1,,,0
Jorginho,BRA,MF,AtlГ©tico Goianiense,33,0.8,1,0,0,1,3,0,2,1,0,,,0
Luciano Juba,BRA,DF,Bahia,24,34.6,2,0,0,7,14,2,116,53,31,,,0
Juliano,BRA,FW,RB Bragantino,15,0.3,0,0,0,0,1,0,0,0,0,,,0
Julimar,BRA,"MF,FW",Athletico Paranaense,23,18.5,4,0,0,29,13,4,40,17,19,,,0
Daniel JГєnior,BRA,FW,VitГіria,21,1.5,1,0,0,1,7,0,5,0,1,,,0
Kaiki,BRA,DF,Cruzeiro,20,13.2,4,0,0,22,24,2,30,24,31,,,0
Lucas Kal,BRA,MF,AtlГ©tico Goianiense,27,12.8,1,0,0,11,4,0,7,15,8,,,0
Walter Kannemann,ARG,DF,GrГЄmio,32,11.1,7,1,0,22,10,0,0,19,12,,,0
Kanu,BRA,DF,Bahia,26,30.0,12,0,0,34,29,0,0,35,21,,,0
Alan Kardec,BRA,FW,AtlГ©tico Mineiro,35,4.6,0,0,0,8,7,1,0,1,3,,,0
Kauan,BRA,MF,CuiabГЎ,18,0.7,0,0,0,0,2,0,0,1,0,,,0
KauГЄ,BRA,MF,Botafogo (RJ),19,1.9,0,0,0,6,2,0,6,0,0,,,0
Kayke,BRA,FW,Corinthians,19,0.2,0,0,0,0,0,0,0,0,0,,,0
Renato Kayser,BRA,FW,Fortaleza,27,13.3,2,1,0,33,25,8,2,2,8,,,0
Kenji,BRA,FW,Cruzeiro,18,0.5,0,0,0,0,1,0,2,1,0,,,0
John Kennedy,BRA,"FW,MF",Fluminense,21,7.5,1,0,0,17,16,2,2,0,3,,,0
Keno,BRA,MF,Fluminense,34,15.5,4,0,0,18,26,7,45,7,17,,,0
Kleiton,BRA,FW,Juventude,24,0.3,0,0,0,0,1,0,0,0,0,,,0
Gabriel Knesowitsch,BRA,DF,CuiabГЎ,20,3.2,1,0,0,0,4,0,0,3,5,,,0
BenjamГ­n Kuscevic,CHI,DF,Fortaleza,27,20.6,8,1,1,17,7,1,2,21,19,,,0
MatГ­as Lacava,VEN,"FW,MF",AtlГ©tico Goianiense,21,5.3,2,0,0,11,8,1,26,3,8,,,0
Derik Lacerda,BRA,"MF,FW",CuiabГЎ,24,15.8,8,0,0,22,36,2,8,3,13,,,0
Ignacio Laquintana,URU,FW,RB Bragantino,24,3.1,1,0,0,5,4,1,6,3,1,,,0
Lawan,BRA,FW,VitГіria,18,1.2,1,0,0,4,3,0,0,0,0,,,0
LГЎzaro,BRA,MF,Palmeiras,21,8.6,0,0,0,8,13,1,14,0,3,,,0
Leandrinho,BRA,"DF,MF",Vasco da Gama,18,6.0,1,0,0,10,11,0,16,3,8,,,0
Mauricio Lemos,URU,DF,AtlГ©tico Mineiro,28,4.2,3,0,0,9,2,1,2,4,2,,,0
Willean Lepo,BRA,DF,VitГіria,27,19.9,5,0,0,18,18,2,54,27,47,,,0
Jamal Lewis,NIR,DF,SГЈo Paulo,26,2.4,0,0,0,3,0,0,10,0,2,,,0
Lima,BRA,MF,Fluminense,27,20.5,8,1,1,32,51,2,44,18,21,,,0
Leonardo Linck,BRA,GK,Athletico Paranaense,22,13.6,0,2,0,0,1,0,0,0,0,,,0
Lincoln,BRA,MF,RB Bragantino,25,17.2,4,0,0,20,40,1,87,8,24,,,0
Liziero,BRA,MF,SГЈo Paulo,25,3.4,1,0,0,10,4,0,6,2,8,,,0
Marcelo Lomba,BRA,GK,Palmeiras,37,1.0,0,0,0,0,0,0,0,0,0,,,0
Santiago Longo,ARG,MF,SГЈo Paulo,25,1.9,0,0,0,0,1,0,0,1,3,,,0
Bruno Lopes,BRA,FW,Vasco da Gama,16,0.1,1,0,0,3,0,0,0,0,1,,,0
Lorran,BRA,"MF,FW",Flamengo,17,7.8,0,0,0,12,7,2,28,2,15,,,0
VГЎgner Love,BRA,FW,AtlГ©tico Goianiense,39,2.0,1,0,0,1,3,0,2,1,0,,,0
LucГЈo,BRA,GK,RB Bragantino,22,7.0,1,0,0,0,0,0,0,0,0,,,0
Ayrton Lucas,BRA,DF,Flamengo,26,26.6,3,0,0,21,33,0,78,12,36,,,0
Jean Lucas,BRA,MF,Bahia,25,32.2,7,0,0,46,46,3,22,24,32,,,0
JoГЈo Lucas,BRA,DF,Juventude,25,28.5,8,1,1,33,27,1,134,26,39,,,0
Luciano,BRA,"MF,FW",SГЈo Paulo,30,25.6,13,1,1,30,44,5,9,6,15,,,0
Jan LucumГ­ GonzГЎlez,COL,FW,Fluminense,19,1.0,2,1,1,2,6,1,3,1,0,,,0
Luighi,BRA,FW,Palmeiras,17,0.2,0,0,0,2,2,0,0,0,0,,,0
AndrГ© Luis,BRA,"MF,FW",CuiabГЎ,26,5.5,3,0,0,9,17,2,4,1,5,,,0
Victor Luis,BRA,DF,Vasco da Gama,30,4.9,3,1,0,12,10,0,20,7,10,,,0
David Luiz,BRA,DF,Flamengo,36,19.5,5,0,0,22,11,1,6,16,7,,,0
Lyanco,BRA,DF,AtlГ©tico Mineiro,26,10.2,8,1,1,23,6,1,10,18,11,,,0
Lyncon,BRA,DF,Vasco da Gama,18,0.5,0,0,0,0,0,0,0,0,0,,,0
Machado,BRA,MF,VitГіria,28,11.0,4,0,0,16,10,1,50,17,12,,,0
Imanol Machuca,MAS,"MF,FW",Fortaleza,24,4.8,0,0,0,3,7,0,29,0,6,,,0
Guilherme Madruga,BRA,MF,CuiabГЎ,23,1.2,2,0,0,6,2,0,2,0,1,,,0
MГЎdson,BRA,"DF,MF",Athletico Paranaense,32,10.8,3,0,0,7,11,1,25,13,5,,,0
Talles Magno,BRA,"MF,FW",Corinthians,21,5.4,2,0,0,10,9,2,2,3,4,,,0
Maguinho,BRA,DF,AtlГ©tico Goianiense,31,17.3,4,1,0,32,15,2,60,17,12,,,0
Caio Maia,BRA,FW,AtlГ©tico Mineiro,18,0.3,1,0,0,1,1,0,1,0,0,,,0
Pablo Maia,BRA,MF,SГЈo Paulo,22,2.9,0,0,0,6,4,0,0,0,2,,,0
Thiago Maia,BRA,MF,Internacional,26,21.1,4,0,0,29,12,2,8,30,30,,,0
Walisson Maia,BRA,DF,CriciГєma,32,10.6,4,0,0,14,4,0,1,14,9,,,0
Maicon,BRA,DF,Vasco da Gama,35,26.1,5,0,0,12,8,1,11,28,28,,,0
Hugo Mallo,ESP,DF,Internacional,32,4.0,2,0,0,3,1,1,10,4,7,,,0
LГ©o Mana,BRA,DF,Corinthians,19,2.3,1,0,0,3,1,0,5,3,3,,,0
Eros Mancuso,ARG,"DF,MF",Fortaleza,24,10.3,5,1,1,23,8,0,14,8,17,,,0
Luis Mandaca,BRA,MF,Juventude,22,12.2,5,0,0,20,20,0,10,4,12,,,0
Manoel,BRA,DF,Fluminense,33,11.6,2,0,0,10,5,0,0,6,7,,,0
JosГ© Manuel LГіpez,ARG,FW,Palmeiras,23,23.8,8,0,0,41,29,17,14,3,8,,,0
Fernando MarГ§al,BRA,DF,Botafogo (RJ),34,11.3,5,0,0,27,13,1,53,22,15,,,0
DГ© MarcГЈo,BRA,DF,AtlГ©tico Goianiense,22,0.8,0,0,0,1,0,0,0,3,3,,,0
Marcelinho,BRA,MF,Juventude,21,11.1,2,1,0,10,32,5,31,9,7,,,0
Marcelo,BRA,DF,Fluminense,35,11.6,3,0,0,12,16,0,54,7,19,,,0
JoГЈo Marcelo,BRA,DF,Cruzeiro,23,29.9,7,1,0,20,11,3,5,37,24,,,0
AgustГ­n MarchesГ­n,ARG,GK,GrГЄmio,35,27.5,4,0,0,0,7,0,0,0,0,,,0
ZГ© Marcos,BRA,DF,Juventude,25,21.7,12,2,2,20,24,0,2,16,17,,,0
Erick Marcus,BRA,FW,Vasco da Gama,19,1.9,1,0,0,2,6,0,3,2,4,,,0
Mariano,BRA,DF,AtlГ©tico Mineiro,37,7.1,5,1,1,7,6,0,14,6,8,,,0
Marinho,BRA,MF,Fortaleza,33,15.0,4,1,0,33,64,10,55,9,18,,,0
Marlon,BRA,DF,Cruzeiro,26,24.2,3,2,0,32,13,1,80,26,31,,,0
Marlon,BRA,DF,Fluminense,28,3.9,1,0,0,5,2,0,0,2,5,,,0
Marquinhos,BRA,"MF,DF",Fluminense,20,14.1,2,0,0,19,36,1,62,12,14,,,0
Juan MartГ­n Lucero,ARG,FW,Fortaleza,32,25.0,8,0,0,37,28,9,5,0,9,,,0
Martinelli,BRA,MF,Fluminense,22,29.4,9,0,0,47,25,0,9,23,30,,,0
Adriano Martins,BRA,DF,AtlГ©tico Goianiense,26,33.2,7,0,0,34,13,2,7,51,34,,,0
Matheus Martins,BRA,MF,Botafogo (RJ),20,5.1,0,0,0,5,15,4,19,6,5,,,0
Gustavo Martins Santos,BRA,DF,GrГЄmio,21,15.3,1,1,0,16,6,1,1,15,14,,,1
Gonzalo Mastriani,URU,"FW,MF",Athletico Paranaense,30,10.0,0,0,0,12,9,4,3,3,8,,,0
Fellipe Mateus,BRA,MF,CriciГєma,32,21.0,6,0,0,26,51,2,29,16,18,,,0
Matheusinho,BRA,"MF,FW",VitГіria,26,27.4,5,0,0,22,81,4,101,25,30,,,0
Matheusinho,BRA,"MF,FW",CriciГєma,25,17.6,3,0,0,16,32,2,44,7,13,,,0
Matheuzinho,BRA,"DF,MF",Corinthians,23,24.9,4,0,0,18,20,3,68,26,43,,,0
Ricardo Mathias,BRA,FW,Internacional,17,1.0,2,0,0,4,1,0,3,1,0,,,0
Mauricio,BRA,MF,Palmeiras,22,16.8,2,0,0,12,30,1,44,6,12,,,0
Max,BRA,MF,AtlГ©tico Goianiense,21,2.9,2,0,0,7,8,1,12,0,7,,,0
Max,BRA,MF,CuiabГЎ,22,13.5,3,0,0,12,11,0,52,13,12,,,0
Maycon,BRA,MF,Corinthians,26,0.5,1,0,0,1,0,0,0,0,0,,,0
Mayk,BRA,DF,GrГЄmio,24,3.9,0,0,0,1,0,0,3,2,5,,,0
Mayke,BRA,"DF,MF",Palmeiras,31,11.5,7,0,0,17,9,2,37,20,19,,,0
Gary Medel,CHI,DF,Vasco da Gama,36,1.2,0,0,0,2,0,0,0,0,0,,,0
Eduardo Melo,BRA,FW,CriciГєma,22,0.2,0,0,0,0,0,0,0,0,0,,,0
Felipe Melo,BRA,DF,Fluminense,40,4.6,3,1,0,5,4,0,0,8,3,,,0
Memphis,NED,FW,Corinthians,29,8.8,2,0,0,6,15,3,8,2,7,,,0
Douglas Mendes,BRA,DF,RB Bragantino,19,15.0,2,0,0,24,2,1,10,17,20,,,0
Matheus Mendes,BRA,GK,AtlГ©tico Mineiro,24,12.1,1,0,0,0,3,0,0,0,0,,,0
Nathan Mendes,BRA,DF,RB Bragantino,21,12.9,6,0,0,17,15,1,17,12,15,,,0
Vinicius MendonГ§a,BRA,"MF,FW",RB Bragantino,19,8.0,3,0,0,10,32,1,28,3,15,,,0
Jean Meneses,CHI,MF,Vasco da Gama,30,3.2,0,0,0,0,4,0,6,4,5,,,0
Gabriel Menino,BRA,MF,Palmeiras,23,11.9,7,1,0,29,28,5,73,12,19,,,0
Gabriel Mercado,ARG,DF,Internacional,36,13.2,6,0,0,8,5,0,1,10,6,,,0
Higor MeritГЈo,BRA,MF,CriciГєma,29,11.6,3,0,0,17,13,0,2,19,17,,,0
Michael,BRA,"MF,FW",Flamengo,27,7.3,0,0,0,2,6,1,16,2,4,,,0
Carlos Miguel,BRA,GK,Corinthians,25,6.0,3,0,0,0,1,0,0,0,0,,,0
Luis Miguel,BRA,FW,VitГіria,18,0.2,0,0,0,0,0,0,0,0,0,,,0
Lucas Mineiro,BRA,MF,CuiabГЎ,27,26.0,7,0,0,60,22,1,1,12,37,,,0
Moises,BRA,"MF,FW",Fortaleza,27,13.0,0,0,0,4,9,6,6,6,6,,,0
Miguel Monsalve,COL,"MF,FW",GrГЄmio,19,10.9,3,1,0,17,27,1,7,0,6,,,0
Jacob Montes,NCA,MF,Botafogo (RJ),25,0.2,0,0,0,1,0,0,0,0,0,,,0
JoГЈo Moreira,POR,"DF,MF",SГЈo Paulo,19,2.2,0,0,0,3,3,1,3,3,4,,,0
AnГ­bal Moreno,ARG,MF,Palmeiras,24,28.0,7,0,0,30,31,2,16,41,38,,,0
Gabriel Moscardo,BRA,MF,Corinthians,18,0.9,0,0,0,3,0,0,0,0,3,,,0
Henry Mosquera,COL,"FW,MF",RB Bragantino,22,21.5,4,0,0,30,30,9,41,9,11,,,0
Gustavo Mosquito,BRA,"MF,FW",Corinthians,26,13.4,4,0,0,12,25,1,36,8,8,,,0
Jean Mota,BRA,MF,VitГіria,30,4.6,0,0,0,7,7,1,32,0,3,,,0
Hugo Moura,BRA,MF,Vasco da Gama,26,23.5,8,1,0,45,14,0,17,20,55,,,0
Lucas Moura,BRA,MF,SГЈo Paulo,31,25.0,4,0,0,27,63,0,46,19,15,,,0
Mycael,BRA,GK,Athletico Paranaense,19,17.4,2,1,0,0,1,0,0,0,0,,,0
LГ©o Naldi,BRA,MF,VitГіria,22,12.3,6,0,0,21,16,0,8,16,24,,,0
Matheus Nascimento,BRA,FW,Botafogo (RJ),19,0.3,0,0,0,0,1,0,0,0,1,,,0
Nata,BRA,DF,GrГЄmio,22,5.6,1,0,0,2,2,0,0,8,4,,,0
Nathan,BRA,DF,Internacional,22,0.1,0,0,0,1,0,0,1,0,0,,,0
Nathan,BRA,"FW,MF",GrГЄmio,27,3.6,1,0,0,3,5,2,2,1,3,,,0
Kaiky Naves,BRA,DF,Palmeiras,21,8.1,1,0,0,17,1,0,0,16,17,,,0
NenГЄ,BRA,"MF,FW",Juventude,42,16.7,5,1,1,15,40,3,157,4,9,,,0
Neris,BRA,DF,VitГіria,31,18.5,3,1,0,26,3,3,1,13,18,,,0
Rodrigo Nestor,BRA,MF,SГЈo Paulo,23,10.9,3,0,0,12,11,4,59,10,11,,,0
JosГ© Vitor Silva Neves,BRA,MF,Athletico Paranaense,23,2.0,2,0,0,5,2,0,3,1,4,,,0
Newton,BRA,MF,CriciГєma,23,25.5,7,0,0,54,24,2,35,33,30,,,0
NikГЈo,BRA,MF,Athletico Paranaense,31,18.0,2,0,0,14,36,3,82,9,18,,,0
Nonato,BRA,MF,Fluminense,25,3.3,1,0,0,3,5,0,1,5,6,,,0
Gustavo Nunes,BRA,MF,GrГЄmio,18,13.8,5,0,0,13,29,2,22,3,10,,,0
Cauly Oliveira Souza,BRA,"MF,FW",Bahia,28,29.7,1,0,0,21,28,4,90,6,7,,,0
Leo Ortiz,BRA,"MF,DF",Flamengo,28,20.9,2,0,0,10,6,0,5,17,17,,,0
Osvaldo,BRA,"MF,FW",VitГіria,36,11.9,1,0,0,14,26,1,46,6,5,,,0
OtГЎvio,BRA,MF,AtlГ©tico Mineiro,29,21.3,2,0,0,26,16,0,7,22,28,,,0
Luis OtГЎvio,BRA,MF,Internacional,16,0.6,0,0,0,1,1,0,0,0,3,,,0
Luis Oyama,BRA,MF,Juventude,27,7.6,2,0,0,8,8,0,4,15,10,,,0
Pablo,BRA,FW,Athletico Paranaense,31,18.9,6,0,0,28,12,11,5,3,9,,,0
Pablo,BRA,DF,Botafogo (RJ),32,0.3,0,0,0,0,0,0,0,0,1,,,0
Juan Pablo,BRA,DF,CuiabГЎ,21,3.8,1,0,0,5,0,0,10,2,8,,,0
Ruan Pablo,BRA,FW,Bahia,15,0.1,0,0,0,0,0,1,1,0,0,,,0
Bruno Pacheco,BRA,"DF,MF",Fortaleza,32,13.2,3,0,0,13,18,0,16,16,18,,,0
Brahian Palacios,COL,MF,AtlГ©tico Mineiro,21,8.9,4,0,0,16,10,3,32,6,11,,,0
Helibelton Palacios,COL,DF,Cruzeiro,30,1.0,0,0,0,0,0,0,1,3,0,,,0
Sergio Palacios,COL,DF,RB Bragantino,18,0.3,1,0,0,2,1,0,0,1,0,,,0
Pedro Paranhos,BRA,FW,AtlГ©tico Goianiense,17,0.1,0,0,0,2,0,0,1,0,0,,,0
Mateus Pasinato,BRA,GK,CuiabГЎ,31,2.0,1,0,0,0,0,0,0,0,0,,,0
Alan Patrick,BRA,"MF,FW",Internacional,32,19.7,3,0,0,22,31,0,113,2,16,,,0
Patryck,BRA,"DF,MF",SГЈo Paulo,21,6.8,1,0,0,9,6,1,21,6,9,,,0
Patrick de Paula,BRA,MF,Botafogo (RJ),24,3.3,3,0,0,8,4,0,0,6,6,,,0
Paulinho,BRA,"FW,MF",AtlГ©tico Mineiro,23,22.1,3,1,0,10,20,10,13,5,16,,,0
Paulinho,BRA,MF,Vasco da Gama,27,0.3,0,0,0,0,0,1,1,0,1,,,0
Paulinho,BRA,MF,Corinthians,35,1.3,0,0,0,1,3,0,0,0,5,,,0
Caio Paulista,BRA,DF,Palmeiras,25,13.3,1,1,0,15,14,4,49,10,21,,,0
Cristian PavГіn,ARG,"MF,FW",GrГЄmio,28,12.1,4,0,0,12,7,1,58,7,8,,,0
Dimitri Payet,FRA,MF,Vasco da Gama,36,13.6,2,0,0,10,26,2,82,8,10,,,0
PedrГЈo,BRA,DF,AtlГ©tico Goianiense,31,6.5,3,0,0,9,4,0,0,1,8,,,0
Pedrinho,BRA,MF,AtlГ©tico Mineiro,25,2.3,1,0,0,1,4,0,4,1,5,,,0
Pedro,BRA,FW,Flamengo,26,18.4,3,0,0,14,27,3,2,7,5,,,0
JoГЈo Pedro,BRA,MF,Vasco da Gama,18,4.8,0,0,0,7,4,1,1,2,9,,,0
JoГЈo Pedro,BRA,DF,Corinthians,20,0.1,0,0,0,0,0,0,0,0,0,,,0
JoГЈo Pedro,ITA,FW,GrГЄmio,31,6.4,0,0,0,13,15,0,0,1,0,,,0
JoГЈo Pedro,BRA,DF,GrГЄmio,27,30.6,3,0,0,15,15,1,40,18,21,,,0
JoГЈo Pedro PepГЄ,BRA,MF,GrГЄmio,26,14.3,2,1,0,25,39,1,7,20,28,,,0
Peixoto,BRA,DF,Juventude,26,0.2,1,0,0,1,0,0,0,0,2,,,0
LГ©o PelГ©,BRA,DF,Vasco da Gama,27,30.0,3,0,0,27,14,1,6,28,21,,,0
Carlos de Pena,URU,MF,Bahia,31,7.6,5,0,0,10,7,0,59,15,9,,,0
Fabrizio Peralta,PAR,MF,Cruzeiro,21,3.1,2,0,0,10,3,0,5,3,7,,,0
LГ©o Pereira,BRA,DF,Flamengo,28,22.5,6,0,0,18,13,1,27,14,21,,,0
Matheus Pereira,BRA,"FW,MF",Cruzeiro,27,31.4,11,1,1,34,98,8,171,8,15,,,0
Yago Pikachu,BRA,MF,Fortaleza,31,18.1,6,0,0,11,41,4,44,15,13,,,0
JoaquГ­n Piquerez,URU,"DF,MF",Palmeiras,25,14.6,2,0,0,11,18,0,79,10,13,,,0
Rafael Pires,BRA,GK,SГЈo Paulo,34,25.0,1,0,0,0,2,0,0,0,0,,,0
Lucas Piton,BRA,DF,Vasco da Gama,23,30.0,5,0,0,34,11,0,184,40,42,,,0
Isidro Pitta,PAR,FW,CuiabГЎ,24,31.5,5,0,0,29,35,30,16,3,4,,,0
