Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt
Aleksandar Sedlar,SRB,DF,AlavГ©s,32,6.6,0,1,0,0.0,0.15,0.0,0.0,0.0,0,0
Sergi,ESP,DF,LeganГ©s,32,32.9,2,13,5,38.5,0.4,0.15,0.15,0.4,0,0
NicolГЎs Serrano,ESP,MF,Athletic Club,21,1.2,0,5,1,20.0,4.02,0.8,0.0,0.0,0,0
FГЎbio Silva,POR,FW,Las Palmas,22,20.7,10,49,24,49.0,2.36,1.16,0.16,0.33,2,3
Rui Silva,POR,GK,Real Betis,30,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Giuliano Simeone,ARG,MF,AtlГ©tico Madrid,21,21.4,2,22,7,31.8,1.03,0.33,0.09,0.29,0,0
Unai SimГіn,ESP,GK,Athletic Club,27,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Daley Sinkgraven,NED,DF,Las Palmas,29,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Jailson Siqueira,BRA,DF,Celta Vigo,28,6.8,0,4,2,50.0,0.59,0.29,0.0,0.0,0,0
Antonio Sivera,ESP,GK,AlavГ©s,27,31.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Justin Smith,CAN,MF,Espanyol,21,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Alex Sola,ESP,MF,Getafe,25,11.4,0,14,1,7.1,1.22,0.09,0.0,0.0,0,0
Arnau SolГ,ESP,DF,Villarreal,21,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Jhon Solis,COL,MF,Girona,19,5.9,1,4,1,25.0,0.67,0.17,0.25,1.0,0,0
David Soria,ESP,GK,Getafe,31,38.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Juan Soriano,ESP,GK,LeganГ©s,26,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Hugo Sotelo,ESP,MF,Celta Vigo,20,13.9,0,4,0,0.0,0.29,0.0,0.0,0.0,0,0
Djibril Sow,SUI,MF,Sevilla,27,22.9,2,22,6,27.3,0.96,0.26,0.09,0.33,0,0
Carl Starfelt,SWE,DF,Celta Vigo,29,25.2,1,5,1,20.0,0.2,0.04,0.2,1.0,0,0
Orri Steinn Г“skarsson,ISL,FW,Real Sociedad,19,10.5,3,19,7,36.8,1.81,0.67,0.16,0.43,0,0
Stoichkov,ESP,"MF,FW",AlavГ©s,30,7.8,0,18,3,16.7,2.32,0.39,0.0,0.0,0,0
Cristhian Stuani,URU,FW,Girona,37,12.0,11,34,19,55.9,2.84,1.59,0.24,0.42,3,3
ГЃlex SuГЎrez,ESP,DF,Las Palmas,31,27.3,0,6,3,50.0,0.22,0.11,0.0,0.0,0,0
Denis SuГЎrez,ESP,MF,Villarreal,30,6.8,1,10,3,30.0,1.48,0.44,0.1,0.33,0,0
Luka SuДЌiД‡,CRO,MF,Real Sociedad,21,19.9,1,43,11,25.6,2.16,0.55,0.02,0.09,0,0
Suso,ESP,"MF,FW",Sevilla,30,6.7,0,16,4,25.0,2.38,0.59,0.0,0.0,0,0
Williot Swedberg,SWE,"FW,MF",Celta Vigo,20,15.0,4,32,15,46.9,2.14,1.0,0.13,0.27,0,0
Mamadou Sylla,SEN,"FW,MF",Valladolid,30,17.6,5,22,7,31.8,1.25,0.4,0.05,0.14,4,4
Wojciech SzczД™sny,POL,GK,Barcelona,34,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Alexander SГёrloth,NOR,FW,AtlГ©tico Madrid,28,17.4,20,79,42,53.2,4.54,2.41,0.24,0.45,1,1
Renato Tapia,PER,"MF,DF",LeganГ©s,29,26.9,1,14,6,42.9,0.52,0.22,0.07,0.17,0,0
CГ©sar TГЎrrega,ESP,DF,Valencia,22,33.6,2,20,7,35.0,0.59,0.21,0.1,0.29,0,0
AurГ©lien TchouamГ©ni,FRA,"DF,MF",Real Madrid,24,29.9,0,19,3,15.8,0.64,0.1,0.0,0.0,0,0
ГЃlvaro Tejero,ESP,"MF,DF",Espanyol,28,13.8,1,17,4,23.5,1.24,0.29,0.06,0.25,0,0
MartГ­n TejГіn,ESP,MF,Valencia,20,0.5,0,1,1,100.0,1.84,1.84,0.0,0.0,0,0
Nahuel Tenaglia,ARG,DF,AlavГ©s,28,32.5,2,27,9,33.3,0.83,0.28,0.07,0.22,0,0
Marc-AndrГ© ter Stegen,GER,GK,Barcelona,32,7.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
RamГіn Terrats,ESP,"MF,FW",Getafe,23,15.0,4,21,9,42.86,1.4,0.6,0.19,0.44,0,0
RaГєl de TomГЎs,ESP,FW,Rayo Vallecano,29,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Pablo Torre,ESP,MF,Barcelona,21,3.4,3,6,4,66.7,1.74,1.16,0.5,0.75,0,0
David Torres,ESP,DF,Valladolid,21,15.4,0,3,1,33.3,0.19,0.06,0.0,0.0,0,0
FerrГЎn Torres,ESP,"FW,MF",Barcelona,24,12.3,10,48,22,45.8,3.91,1.79,0.21,0.45,0,0
Lucas TorrГі,ESP,MF,Osasuna,30,32.9,3,31,7,22.6,0.94,0.21,0.1,0.43,0,0
Hamari TraorГ©,MLI,DF,Real Sociedad,32,7.8,0,1,0,0.0,0.13,0.0,0.0,0.0,0,0
Г“scar Trejo,ARG,MF,Rayo Vallecano,36,5.5,1,5,2,40.0,0.91,0.36,0.2,0.5,0,0
Viktor Tsyhankov,UKR,"MF,FW",Girona,26,21.3,2,35,10,28.6,1.65,0.47,0.06,0.2,0,0
BeГ±at Turrientes,ESP,MF,Real Sociedad,22,10.5,0,7,2,28.6,0.67,0.19,0.0,0.0,0,0
Christantus Uche,NGA,"FW,MF",Getafe,21,27.6,4,50,14,28.0,1.81,0.51,0.08,0.29,0,0
Naci ГњnГјvar,NED,"FW,MF",Espanyol,21,0.3,0,1,0,0.0,2.9,0.0,0.0,0.0,0,0
Г“scar ValentГ­n,ESP,MF,Rayo Vallecano,29,20.4,0,5,1,20.0,0.25,0.05,0.0,0.0,0,0
GermГЎn Valera,ESP,MF,Valencia,22,1.6,0,3,2,66.7,1.82,1.22,0.0,0.0,0,0
Martin Valjent,SVK,DF,Mallorca,28,30.7,3,12,5,41.7,0.39,0.16,0.25,0.6,0,0
JesГєs Vallejo,ESP,DF,Real Madrid,27,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Federico Valverde,URU,"MF,DF",Real Madrid,26,33.7,6,57,22,38.6,1.69,0.65,0.11,0.27,0,0
Siebe Van Der Heyden,BEL,DF,Mallorca,26,1.1,0,1,0,0.0,0.93,0.0,0.0,0.0,0,0
Ruben Vargas,SUI,"MF,FW",Sevilla,25,7.5,2,17,5,29.4,2.28,0.67,0.12,0.4,0,0
JosГ© Luis GarcГ­a VayГЎ,ESP,MF,Valencia,25,19.4,2,14,6,42.9,0.72,0.31,0.0,0.0,2,2
Jesus Vazquez,ESP,DF,Valencia,21,10.2,0,5,1,20.0,0.49,0.1,0.0,0.0,0,0
Lucas VГЎzquez,ESP,DF,Real Madrid,33,24.3,1,15,3,20.0,0.62,0.12,0.07,0.33,0,0
Alejo VГ©liz,ARG,FW,Espanyol,20,12.5,1,19,6,31.6,1.52,0.48,0.05,0.17,0,0
Mikel Vesga,ESP,MF,Athletic Club,31,11.0,0,6,3,50.0,0.55,0.27,0.0,0.0,0,1
Carlos Vicente,ESP,MF,AlavГ©s,25,34.4,5,36,14,38.9,1.05,0.41,0.11,0.29,1,1
Pau Victor,ESP,FW,Barcelona,22,3.5,2,14,8,57.1,3.95,2.26,0.14,0.25,0,0
Nacho Vidal,ESP,DF,Osasuna,29,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Fran Vieites,ESP,GK,Real Betis,25,4.0,0,1,1,100.0,0.25,0.25,0.0,0.0,0,0
Sergio Viera,ESP,MF,Las Palmas,19,1.1,0,1,0,0.0,0.94,0.0,0.0,0.0,0,0
Asier Villalibre,ESP,FW,AlavГ©s,26,3.7,1,9,2,22.2,2.43,0.54,0.0,0.0,1,1
IvГЎn Villar,ESP,GK,Celta Vigo,27,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
Viti,ESP,DF,Las Palmas,26,22.0,0,3,2,66.7,0.14,0.09,0.0,0.0,0,0
Daniel Vivian,ESP,DF,Athletic Club,25,29.0,4,19,5,26.3,0.66,0.17,0.21,0.8,0,0
IГ±aki Williams,GHA,"MF,FW",Athletic Club,30,29.5,6,63,24,38.1,2.14,0.81,0.1,0.25,0,0
Nico Williams,ESP,MF,Athletic Club,22,22.2,5,54,19,35.2,2.43,0.86,0.09,0.26,0,0
Axel Witsel,BEL,DF,AtlГ©tico Madrid,35,9.5,0,1,0,0.0,0.11,0.0,0.0,0.0,0,0
Lamine Yamal,ESP,"MF,FW",Barcelona,17,31.7,9,144,47,32.6,4.54,1.48,0.06,0.19,0,0
Daniel YГЎГ±ez,ESP,MF,Real Madrid,17,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
BertuДџ YД±ldД±rД±m,TUR,FW,Getafe,22,12.0,1,19,7,36.8,1.58,0.58,0.05,0.14,0,0
Arsen Zakharyan,RUS,MF,Real Sociedad,21,0.8,1,4,2,50.0,4.93,2.47,0.25,0.5,0,0
Bryan Zaragoza,ESP,"MF,FW",Osasuna,22,20.4,1,42,13,31.0,2.06,0.64,0.02,0.08,0,0
Igor Zubeldia,ESP,DF,Real Sociedad,27,25.2,0,12,4,33.3,0.48,0.16,0.0,0.0,0,0
MartГ­n Zubimendi,ESP,MF,Real Sociedad,25,32.9,2,24,8,33.3,0.73,0.24,0.08,0.25,0,0
