Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt
Sebastian Walukiewicz,POL,DF,Empoli,24,20.5,0,6,1,16.67,0.29,0.05,0.0,0.0,0,0
Timothy Weah,USA,"MF,DF",Juventus,24,18.2,5,21,9,42.9,1.15,0.49,0.24,0.56,0,0
Mateusz Wieteska,POL,DF,Cagliari,27,2.0,0,1,0,0.0,0.49,0.0,0.0,0.0,0,0
John Yeboah,ECU,"FW,MF",Venezia,24,13.6,1,30,10,33.3,2.2,0.73,0.03,0.1,0,0
Kenan YД±ldД±z,TUR,MF,Juventus,19,26.7,7,61,23,37.7,2.29,0.86,0.11,0.3,0,0
Mattia Zaccagni,ITA,"MF,FW",Lazio,29,29.8,8,48,17,35.4,1.61,0.57,0.13,0.35,2,2
Nicola Zalewski,POL,MF,Inter,22,10.7,1,10,3,30.0,0.93,0.28,0.1,0.33,0,0
Andre-Frank Zambo Anguissa,CMR,MF,Napoli,28,31.7,6,44,13,29.5,1.39,0.41,0.14,0.46,0,0
Francesco Zampano,ITA,MF,Venezia,30,18.2,1,7,4,57.1,0.38,0.22,0.14,0.25,0,0
NicolГІ Zaniolo,ITA,"FW,MF",Atalanta,25,7.8,2,20,8,40.0,2.56,1.03,0.1,0.25,0,0
Alessandro Zanoli,ITA,MF,Genoa,23,19.0,1,11,3,27.3,0.58,0.16,0.09,0.33,0,0
DuvГЎn Zapata,COL,FW,Torino,33,6.5,3,21,10,47.6,3.22,1.53,0.14,0.3,0,0
Gabriele Zappa,ITA,DF,Cagliari,24,34.0,2,11,5,45.5,0.32,0.15,0.18,0.4,0,0
Davide Zappacosta,ITA,MF,Atalanta,32,23.0,4,39,12,30.8,1.7,0.52,0.1,0.33,0,0
Oier Zarraga,ESP,MF,Udinese,25,10.0,1,6,1,16.7,0.6,0.1,0.17,1.0,0,0
Jordan Zemura,ZIM,"MF,DF",Udinese,24,15.7,1,14,3,21.4,0.89,0.19,0.07,0.33,0,0
Alessio Zerbin,ITA,"FW,MF",Napoli,25,16.9,1,16,6,37.5,0.95,0.36,0.06,0.17,0,0
Kevin Zeroli,ITA,MF,Milan,19,4.5,0,6,1,16.67,1.33,0.22,0.0,0.0,0,0
Piotr ZieliЕ„ski,POL,MF,Inter,30,10.9,2,17,6,35.3,1.56,0.55,0.0,0.0,2,2
Nadir Zortea,ITA,MF,Cagliari,25,30.1,6,32,10,31.3,1.06,0.33,0.19,0.6,0,0
Szymon Е»urkowski,POL,MF,Empoli,26,1.2,0,2,0,0.0,1.7,0.0,0.0,0.0,0,0
Milan ДђuriД‡,BIH,FW,Parma,34,17.1,5,28,11,39.29,1.64,0.64,0.18,0.45,0,0
