Player,Nation,Pos,Squad,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG
Isco,ESP,MF,Real Betis,32,17.2,5,0,0,23,44,4,94,11,15,,,0
Diego Iturralde,ESP,MF,Sevilla,21,0.4,0,0,0,1,1,0,0,1,0,,,0
Ivan Jaime Pajuelo,ESP,MF,Valencia,23,3.3,0,0,0,8,10,1,6,3,5,,,0
Karl Jakob Hein,EST,GK,Valladolid,22,31.0,0,0,0,0,2,0,0,1,0,,,0
Adnan Januzaj,BEL,"MF,FW",Las Palmas,29,6.6,5,0,0,5,22,0,64,2,6,,,0
Mikel Jauregizar,ESP,MF,Athletic Club,20,24.9,4,1,0,46,42,0,27,28,48,,,0
John Joe,IRL,MF,Getafe,20,0.5,1,0,0,1,2,0,0,0,0,,,0
Jofre,ESP,MF,Espanyol,23,24.1,5,0,0,28,59,3,55,14,16,,,0
Frenkie de Jong,NED,MF,Barcelona,27,12.7,3,0,0,14,18,0,5,14,12,,,0
Joan JordГЎn,ESP,MF,AlavГ©s,30,15.7,4,0,0,29,11,1,107,9,18,,,0
Juanmi,ESP,MF,Real Betis,31,10.4,4,0,0,25,17,7,2,4,15,,,0
Juanpe,ESP,DF,Girona,33,8.1,2,0,0,4,2,0,1,8,5,,,0
Abdulai Juma Bah,SLE,DF,Valladolid,18,9.6,1,0,0,6,6,0,0,11,7,,,0
Luiz LГєcio Reis JГєnior,BRA,GK,Villarreal,23,16.2,2,0,0,0,6,0,0,0,0,,,0
Vinicius JГєnior,BRA,"FW,MF",Real Madrid,24,25.0,8,1,0,30,70,10,56,3,12,,,0
Stanko JuriД‡,CRO,MF,Valladolid,27,19.2,7,1,1,38,9,0,0,23,21,,,0
Willy Kambwala,FRA,DF,Villarreal,19,12.4,1,1,0,5,0,0,0,10,11,,,0
Abdoulaye Keita,ESP,MF,Getafe,21,1.1,0,0,0,6,0,0,1,0,2,,,0
Kenedy,BRA,"FW,MF",Valladolid,28,0.1,0,0,0,0,0,0,0,0,0,,,0
KikГ©,ESP,FW,AlavГ©s,34,28.2,5,1,1,49,59,22,13,1,14,,,0
Koke,ESP,MF,AtlГ©tico Madrid,32,21.4,4,0,0,23,16,0,23,21,26,,,1
Jules KoundГ©,FRA,DF,Barcelona,25,28.9,4,0,0,22,19,7,62,19,42,,,0
Alex KrГЎl,CZE,MF,Espanyol,26,30.2,1,0,0,31,23,0,38,26,37,,,0
Vladyslav Krapyvtsov,UKR,GK,Girona,19,2.0,0,0,0,0,0,0,0,0,0,,,0
Ladislav KrejДЌГ­,CZE,DF,Girona,25,27.1,9,0,0,24,17,0,11,34,16,,,1
Takefusa Kubo,JPN,"MF,FW",Real Sociedad,23,26.4,5,0,0,21,73,8,86,16,19,,,0
Marash Kumbulla,ALB,DF,Espanyol,24,33.0,9,0,0,37,29,0,6,32,25,,,1
Luca de la Torre,USA,MF,Celta Vigo,26,0.0,0,0,0,1,0,0,0,0,0,,,0
Yoel Lago,ESP,DF,Celta Vigo,20,6.5,2,0,0,16,9,0,0,5,8,,,0
Cyle Larin,CAN,FW,Mallorca,29,19.6,4,0,0,32,32,24,6,2,5,,,0
Juanmi Latasa,ESP,FW,Valladolid,23,15.5,6,1,0,40,36,7,5,0,2,,,0
Toni Lato,ESP,DF,Mallorca,26,6.9,1,1,0,12,3,2,24,5,12,,,0
Robin Le Normand,ESP,DF,AtlГ©tico Madrid,27,23.9,8,0,0,35,24,3,0,11,17,,,0
Florian Lejeune,FRA,DF,Rayo Vallecano,33,36.9,8,0,0,50,19,0,8,42,28,,,0
IГ±igo Lekue,ESP,DF,Athletic Club,31,8.6,1,0,0,5,2,0,16,9,13,,,0
Thomas Lemar,FRA,MF,AtlГ©tico Madrid,28,0.9,0,0,0,1,2,0,3,0,1,,,0
ClГ©ment Lenglet,FRA,DF,AtlГ©tico Madrid,29,21.9,9,0,0,29,19,2,4,24,17,,,0
Robert Lewandowski,POL,FW,Barcelona,35,29.6,1,0,0,30,39,17,5,4,5,,,0
Samuel Lino,BRA,MF,AtlГ©tico Madrid,24,17.2,3,0,0,15,30,3,41,9,18,,,0
Javier LlabrГ©s,ESP,MF,Mallorca,21,0.6,0,0,0,0,1,1,4,0,0,,,0
Diego Llorente,ESP,DF,Real Betis,30,28.0,4,0,0,20,23,0,1,44,20,,,1
Marcos Llorente,ESP,"DF,MF",AtlГ©tico Madrid,29,27.9,0,1,0,23,25,4,62,27,52,,,0
Giovani Lo Celso,ARG,MF,Real Betis,28,16.2,4,0,0,13,63,0,93,5,21,,,0
Enzo Loiodice,FRA,MF,Las Palmas,23,7.6,3,0,0,10,6,1,11,10,7,,,0
David LГіpez,ESP,DF,Mallorca,21,1.9,0,0,0,0,0,0,0,2,2,,,0
David LГіpez,ESP,DF,Girona,34,27.0,4,0,0,12,15,1,3,14,23,,,0
Diego LГіpez,ESP,MF,Valencia,22,30.4,3,0,0,21,33,13,67,13,18,,,0
Fer LГіpez,ESP,"FW,MF",Celta Vigo,20,7.5,2,0,0,13,7,2,2,2,5,,,0
Fermin LГіpez,ESP,MF,Barcelona,21,13.9,4,1,0,27,21,5,47,4,14,,,0
Javi LГіpez,ESP,DF,Real Sociedad,22,21.5,4,0,0,30,27,1,60,10,23,,,0
Pau LГіpez,ESP,GK,Girona,29,0.5,0,0,0,0,1,0,0,0,0,,,0
Roberto LГіpez,ESP,MF,LeganГ©s,24,4.4,0,0,0,1,3,0,23,1,5,,,0
Unai LГіpez,ESP,MF,Rayo Vallecano,28,19.0,9,1,0,18,21,1,33,21,21,,,0
Iker Losada,ESP,MF,Real Betis,22,7.7,2,0,0,4,2,0,9,4,11,,,0
Pol Lozano,ESP,MF,Espanyol,24,21.6,12,0,0,56,14,0,19,22,33,,,0
JosГ© Luis GayГ,ESP,DF,Valencia,29,20.0,7,0,0,28,14,3,86,24,38,,,0
Dodi Lukebakio,BEL,"MF,FW",Sevilla,26,34.4,3,1,0,39,55,27,127,11,14,,,0
Daniel Luna,COL,MF,Mallorca,21,0.2,0,0,0,0,1,0,3,0,0,,,0
Andriy Lunin,UKR,GK,Real Madrid,25,7.0,0,0,0,0,1,0,0,0,0,,,0
Darwin MachГ­s,VEN,"MF,FW",Valladolid,31,7.1,0,0,0,4,14,2,68,5,4,,,0
Pablo Maffeo,ESP,DF,Mallorca,27,26.3,7,0,0,23,37,1,96,27,41,,,0
Jon Magunazelaia,ESP,MF,Real Sociedad,23,0.1,0,0,0,1,1,0,0,0,1,,,0
Giorgi Mamardashvili,GEO,GK,Valencia,23,34.0,2,0,0,1,6,0,0,0,2,,,0
Reinildo Mandava,MOZ,"DF,MF",AtlГ©tico Madrid,30,10.5,4,0,0,19,18,1,8,16,10,,,0
Javier Manquillo,ESP,DF,Celta Vigo,30,5.7,1,0,0,9,1,0,3,5,6,,,0
MarcГЈo,BRA,DF,Sevilla,28,6.1,6,1,1,9,10,0,0,7,6,,,0
Г“scar de Marcos,ESP,DF,Athletic Club,35,17.4,0,0,0,16,5,1,54,16,17,,,0
Alberto MarГ­,ESP,FW,Valencia,23,0.1,0,0,0,1,0,0,0,0,0,,,0
JosГ© MarГ­a GimГ©nez,URU,DF,AtlГ©tico Madrid,29,22.2,5,0,0,13,12,0,0,28,16,,,1
Arkaitz Mariezkurrena,ESP,FW,Real Sociedad,19,2.7,1,0,0,13,1,0,5,1,0,,,0
Pablo MarГ­n,ESP,MF,Real Sociedad,21,13.8,3,0,0,19,16,0,12,5,17,,,0
Mika MГЎrmol,ESP,DF,Las Palmas,23,26.7,5,0,0,33,8,3,59,36,34,,,0
Mario Maroto,ESP,MF,Valladolid,20,0.7,0,0,0,2,0,0,2,2,0,,,0
Unai Marrero,ESP,GK,Real Sociedad,22,2.0,0,0,0,0,0,0,0,0,0,,,0
Carlos MartГ­n,ESP,"MF,FW",AlavГ©s,22,14.8,3,0,0,31,28,6,24,5,20,,,0
Diego MartГ­n,ESP,FW,Las Palmas,20,0.4,0,0,0,0,1,0,4,0,1,,,0
Gerard MartГ­n,ESP,DF,Barcelona,22,11.5,2,0,0,14,9,0,35,15,10,,,0
IvГЎn MartГ­n,ESP,MF,Girona,25,22.7,1,0,0,21,15,4,21,12,19,,,0
Jon Martin,ESP,DF,Real Sociedad,18,10.0,2,0,0,20,0,0,0,7,9,,,0
Mario MartГ­n,ESP,MF,Valladolid,20,19.4,8,3,1,50,44,1,11,21,32,,,0
Arnau Martinez,ESP,"DF,MF",Girona,21,29.2,3,0,0,20,37,2,58,31,30,,,0
IГ±igo MartГ­nez,ESP,DF,Barcelona,33,27.7,5,0,0,18,28,0,8,20,14,,,0
Javi MartГ­nez,ESP,MF,Osasuna,24,0.1,0,0,0,0,0,0,0,0,0,,,0
RamГіn MartГ­nez,ESP,DF,Sevilla,21,2.9,0,0,0,1,1,0,0,2,3,,,0
Toni MartГ­nez,ESP,FW,AlavГ©s,27,11.2,1,0,0,17,12,8,6,0,6,,,0
Javi MartГіn,ESP,FW,Athletic Club,25,0.6,1,0,0,1,0,1,0,0,0,,,0
Marvin,ESP,"DF,MF",Las Palmas,24,11.5,4,0,0,20,17,0,52,14,14,,,0
Omar Mascarell,EQG,MF,Mallorca,31,22.1,5,1,0,30,13,0,5,51,12,,,0
Jaime Mata,ESP,"MF,FW",Las Palmas,35,7.3,9,0,0,20,14,12,9,3,2,,,0
Borja Mayoral,ESP,FW,Getafe,27,12.4,0,0,0,9,15,12,9,2,4,,,0
Kylian MbappГ©,FRA,FW,Real Madrid,25,32.3,3,1,0,25,40,44,34,1,5,,,0
Oliver McBurnie,SCO,FW,Las Palmas,28,20.4,3,0,0,32,19,9,2,6,8,,,0
Scott McKenna,SCO,DF,Las Palmas,27,27.4,5,1,0,13,8,1,2,8,13,,,1
Mateo MejГ­a,ESP,FW,Sevilla,21,0.1,0,0,0,0,1,0,0,0,0,,,0
Arthur Melo,BRA,MF,Girona,27,10.5,2,0,0,16,27,0,6,10,12,,,0
Brais MГ©ndez,ESP,"MF,FW",Real Sociedad,27,17.0,4,0,0,41,45,9,50,7,14,,,0
Ferland Mendy,FRA,DF,Real Madrid,29,11.2,1,1,0,5,7,0,1,9,14,,,0
Nobel Mendy,FRA,DF,Real Betis,19,1.2,1,0,0,1,1,0,0,4,0,,,0
VГ­ctor Meseguer,ESP,MF,Valladolid,25,4.6,1,0,0,8,5,0,3,3,7,,,0
Miguel,ESP,FW,LeganГ©s,24,19.2,3,0,0,23,30,12,10,3,7,,,0
Г‰der MilitГЈo,BRA,DF,Real Madrid,26,10.4,2,0,0,18,8,0,2,11,17,,,0
Luis Milla,ESP,MF,Getafe,29,31.9,6,0,0,38,48,0,200,22,39,,,0
Pere Milla,ESP,MF,Espanyol,31,5.1,3,0,0,5,12,2,14,3,2,,,0
Г“scar Mingueza,ESP,"MF,DF",Celta Vigo,25,30.3,6,1,0,24,31,2,135,23,27,,,0
Kim Minsu,KOR,FW,Girona,18,0.2,0,0,0,0,1,0,0,0,0,,,0
Bojan Miovski,MKD,FW,Girona,25,9.7,0,0,0,13,11,8,3,2,5,,,0
Rafa Mir,ESP,"FW,MF",Valencia,27,8.4,4,0,0,13,7,5,7,5,5,,,0
Luka ModriД‡,CRO,MF,Real Madrid,38,20.3,7,0,0,23,19,2,113,27,20,,,0
Johan Mojica,COL,DF,Mallorca,31,30.6,5,0,0,18,24,0,143,28,23,,,0
Alberto Moleiro,ESP,MF,Las Palmas,20,30.2,5,0,0,31,40,2,32,16,13,,,0
Nahuel Molina,ARG,DF,AtlГ©tico Madrid,26,17.7,1,0,0,13,8,4,55,14,19,,,0
Jon Moncayola,ESP,MF,Osasuna,26,23.3,8,0,0,34,9,0,109,11,39,,,0
Gonzalo Montiel,ARG,DF,Sevilla,27,1.3,1,0,0,3,1,0,3,2,2,,,0
Gerard Moreno,ESP,FW,Villarreal,32,8.0,0,0,0,10,11,1,10,2,4,,,0
Xavier Moreno,ESP,FW,Valladolid,19,0.5,0,0,0,0,1,0,2,0,0,,,0
Mateu Morey,ESP,DF,Mallorca,24,8.2,1,0,0,17,10,1,16,17,18,,,0
Ilaix Moriba,GUI,MF,Celta Vigo,21,23.7,9,1,1,32,58,2,6,12,39,,,0
Manu Morlanes,ESP,MF,Mallorca,25,14.9,7,0,0,15,13,0,8,23,30,,,0
RaГєl Moro,ESP,"MF,FW",Valladolid,21,26.0,2,0,0,4,16,12,146,10,13,,,0
Cristhian Mosquera,ESP,DF,Valencia,20,36.9,6,0,0,14,25,0,2,32,36,,,0
Santiago MouriГ±o,URU,DF,AlavГ©s,22,20.5,7,0,0,32,24,1,4,27,28,,,0
Abdul Mumin,GHA,DF,Rayo Vallecano,26,22.4,6,1,0,22,12,0,6,22,25,,,0
Aihen MuГ±oz,ESP,DF,Real Sociedad,26,12.2,5,0,0,15,12,0,35,13,12,,,0
ГЃlex MuГ±oz,ESP,DF,Las Palmas,30,15.7,3,0,0,30,14,2,27,16,28,,,0
Iker MuГ±oz,ESP,MF,Osasuna,21,6.8,2,0,0,12,14,0,7,5,2,,,0
Javier MuГ±oz,ESP,"MF,DF",Las Palmas,29,28.8,5,0,0,30,26,2,51,28,34,,,0
VГ­ctor MuГ±oz,ESP,FW,Real Madrid,21,0.4,0,0,0,2,0,0,2,0,0,,,0
Vedat Muriqi,KVX,FW,Mallorca,30,22.9,1,2,0,29,41,19,10,7,4,,,1
Juan Musso,ARG,GK,AtlГ©tico Madrid,30,2.0,0,0,0,0,1,0,0,0,0,,,0
Matija NastasiД‡,SRB,DF,LeganГ©s,31,23.4,3,0,0,15,8,2,0,21,12,,,0
Natan,BRA,DF,Real Betis,23,24.2,5,1,0,19,13,0,2,28,25,,,0
Pau Navarro,ESP,DF,Villarreal,19,10.2,1,0,0,10,8,0,3,4,17,,,0
Roberto Navarro,ESP,MF,Mallorca,22,14.2,3,0,0,14,21,2,30,19,22,,,0
JesГєs Navas,ESP,"MF,FW",Sevilla,38,4.7,0,0,0,1,4,3,33,4,2,,,0
Yvan Neyou,CMR,MF,LeganГ©s,27,25.7,14,0,0,33,50,0,15,27,34,,,0
Tanguy Nianzou,FRA,DF,Sevilla,22,5.8,3,1,1,10,5,0,0,7,5,,,1
SaГєl Г‘Г­guez,ESP,MF,Sevilla,29,17.3,8,1,0,44,11,1,17,18,32,,,0
TamГЎs Nikitscher,HUN,"MF,DF",Valladolid,24,9.5,2,0,0,18,9,0,1,11,9,,,0
Adrian NiГ±o,ESP,FW,AtlГ©tico Madrid,20,0.1,0,0,0,0,0,0,0,0,0,,,0
Hugo Novoa,ESP,"MF,DF",AlavГ©s,21,2.6,0,0,0,1,1,2,7,0,5,,,0
Randy Nteka,ANG,FW,Rayo Vallecano,26,12.5,6,0,0,39,15,16,4,4,5,,,0
Unai NГєГ±ez,ESP,DF,Athletic Club,27,7.2,4,0,0,10,5,1,0,16,6,,,0
Гrjan Nyland,NOR,GK,Sevilla,33,29.7,2,0,0,1,2,0,0,0,2,,,0
Allan Nyom,CMR,"MF,DF",Getafe,36,9.9,4,0,0,18,9,0,15,5,12,,,0
Jan Oblak,SVN,GK,AtlГ©tico Madrid,31,36.0,0,0,0,0,2,0,0,0,0,,,0
Lucas Ocampos,ARG,"MF,FW",Sevilla,30,1.9,0,0,0,3,2,0,4,0,2,,,0
ГЃlvaro Odriozola,ESP,DF,Real Sociedad,28,0.5,1,0,0,2,1,0,1,0,1,,,0
Thiago Ojeda,ARG,MF,Villarreal,21,0.1,1,0,0,1,0,0,1,0,0,,,0
Aingeru Olabarrieta,ESP,MF,Athletic Club,18,0.6,0,0,0,1,0,0,4,1,0,,,0
Olasagasti,ESP,MF,Real Sociedad,23,9.5,2,0,0,15,7,0,9,15,10,,,0
Brian OlivГЎn,ESP,DF,Espanyol,30,11.3,2,0,0,13,6,3,56,10,10,,,0
Lucas Oliveira Rosa,BRA,DF,Valladolid,24,21.0,6,0,0,35,19,1,36,27,35,,,0
Dani Olmo,ESP,MF,Barcelona,26,13.5,1,0,0,21,26,1,21,5,11,,,0
Aimar Oroz,ESP,MF,Osasuna,22,33.0,8,0,0,28,64,5,32,22,20,,,0
ГЃngel OrtГ­z,ESP,DF,Real Betis,20,3.9,0,0,0,6,6,0,19,5,8,,,0
Gabriel Osei Misehouy,NED,FW,Girona,19,2.9,0,0,0,1,5,2,6,0,1,,,0
David Otorbi,ESP,FW,Valencia,16,0.2,0,0,0,0,0,0,0,0,0,,,0
JesГєs Owono,EQG,GK,AlavГ©s,23,5.4,0,0,0,1,2,0,0,0,1,,,0
Mikel Oyarzabal,ESP,FW,Real Sociedad,27,25.0,4,1,0,14,22,18,10,4,16,,,0
Cenk Г–zkacar,TUR,DF,Valladolid,23,8.4,1,0,0,5,1,0,0,17,6,,,0
Jon Pacheco,ESP,DF,Real Sociedad,23,9.5,3,0,0,18,5,0,0,9,9,,,0
Alex Padilla,ESP,GK,Athletic Club,20,3.6,0,0,0,0,1,0,0,0,0,,,1
Isaac PalazГіn Camacho,ESP,"MF,FW",Rayo Vallecano,29,24.0,5,0,0,39,53,3,109,8,18,,,0
Aitor Paredes,ESP,DF,Athletic Club,24,20.1,4,1,1,23,6,0,1,22,13,,,0
Daniel Parejo,ESP,MF,Villarreal,35,25.3,8,0,0,20,37,1,37,25,40,,,0
Iago Parente,ESP,DF,Valladolid,18,0.8,0,0,0,0,1,0,1,0,0,,,0
ГЃlvaro Pascual,ESP,FW,Sevilla,22,4.5,1,0,0,11,5,1,3,2,3,,,0
Alfonso Pedraza,ESP,"DF,MF",Villarreal,28,5.1,0,0,0,4,2,0,25,5,3,,,0
Pedri,ESP,MF,Barcelona,21,32.0,3,0,0,10,51,2,57,29,32,,,0
AdriГ Pedrosa,ESP,DF,Sevilla,26,25.5,7,0,0,38,19,3,95,24,32,,,0
PejiГ±o,ESP,MF,Las Palmas,28,0.2,0,0,0,1,0,0,1,0,1,,,0
Andy Pelmard,MAD,DF,Las Palmas,24,2.3,1,0,0,2,3,0,2,2,0,,,0
IГ±aki PeГ±a,ESP,GK,Barcelona,25,15.5,1,0,0,0,0,0,0,0,0,,,0
RubГ©n PeГ±a,ESP,"FW,DF",Osasuna,33,8.6,1,0,0,12,7,0,52,7,5,,,0
Nicolas PГ©pГ©,CIV,"FW,MF",Villarreal,29,16.7,3,0,0,20,25,8,45,7,9,,,0
Peque,ESP,"MF,FW",Sevilla,21,12.6,1,0,0,22,26,2,11,8,6,,,0
Ayoze PГ©rez,ESP,FW,Villarreal,31,21.9,4,0,0,22,39,6,14,7,14,,,0
Carles PГ©rez,ESP,MF,Getafe,26,15.9,2,0,0,44,11,1,41,7,23,,,0
Francisco Perez,ESP,MF,Valencia,21,6.3,1,0,0,6,12,0,27,3,12,,,0
Kike PГ©rez,ESP,MF,Valladolid,27,13.2,6,0,0,32,21,1,33,9,25,,,0
Luis PГ©rez,ESP,DF,Valladolid,29,28.4,2,0,0,12,25,3,105,28,30,,,0
Romain Perraud,FRA,DF,Real Betis,26,22.2,8,1,0,26,44,5,72,22,21,,,0
ValentГ­n Pezzolesi,ESP,DF,Las Palmas,17,0.1,0,0,0,0,0,0,0,0,0,,,0
Pica,ESP,DF,AlavГ©s,22,5.5,1,0,0,6,3,0,2,9,7,,,0
Yeremi Pino,ESP,MF,Villarreal,21,21.5,11,0,0,49,30,15,49,10,33,,,0
Portu,ESP,"FW,MF",Girona,32,8.7,4,0,0,14,10,7,26,0,8,,,0
BeГ±at Prados,ESP,MF,Athletic Club,23,19.1,7,0,0,40,15,0,9,28,37,,,0
AbdГіn Prats,ESP,"FW,MF",Mallorca,31,5.1,4,0,0,6,19,2,0,2,1,,,0
Javi Puado,ESP,"MF,FW",Espanyol,26,33.0,8,0,0,22,27,6,28,5,17,,,0
Dani Raba,ESP,"MF,FW",LeganГ©s,28,20.9,6,0,0,40,56,9,87,13,23,,,0
Arnau RafГєs,ESP,GK,Valladolid,21,1.0,0,0,0,0,0,0,0,0,0,,,0
Antonio Raillo,ESP,DF,Mallorca,32,35.6,7,1,0,50,9,2,2,27,15,,,0
Benito RamГ­rez,ESP,"MF,DF",Las Palmas,29,5.3,2,1,0,5,8,0,40,1,6,,,0
Sandro RamГ­rez,ESP,"MF,FW",Las Palmas,29,22.6,6,0,0,26,43,5,122,18,17,,,0
Jacobo RamГіn,ESP,DF,Real Madrid,19,2.3,1,0,0,2,1,0,0,3,3,,,0
Raphinha,BRA,"MF,FW",Barcelona,27,31.5,4,0,0,11,37,10,216,10,23,,,0
Andrei Ratiu,ROU,"DF,MF",Rayo Vallecano,26,34.1,5,0,0,25,21,5,79,26,46,,,0
RaГєl,ESP,FW,Osasuna,23,8.3,1,0,0,11,12,6,6,1,7,,,0
Abde Rebbach,ALG,"MF,FW",AlavГ©s,25,4.3,1,0,0,5,6,2,17,0,1,,,0
ГЃlex Remiro,ESP,GK,Real Sociedad,29,36.0,0,0,0,0,6,0,0,0,0,,,0
Daniel Requena,ESP,MF,Villarreal,20,0.1,0,0,0,1,0,0,0,0,0,,,0
Diego Rico,ESP,DF,Getafe,31,31.3,9,1,0,38,56,3,150,32,50,,,0
Luis Rioja,ESP,MF,Valencia,30,31.8,6,0,0,19,39,11,207,21,21,,,0
Rodrigo Riquelme,ESP,"MF,DF",AtlГ©tico Madrid,24,5.7,0,0,0,8,8,4,35,2,5,,,0
Alberto Risco,ESP,MF,Getafe,18,0.8,0,0,0,1,2,0,4,0,4,,,0
Mihailo RistiД‡,SRB,"MF,DF",Celta Vigo,28,4.8,1,0,0,8,2,0,13,2,7,,,0
Gorka Rivera Alonso,ESP,DF,Getafe,19,0.2,0,0,0,1,1,0,0,0,0,,,0
Marc Roca,ESP,MF,Real Betis,27,10.1,4,0,0,16,5,0,10,14,14,,,0
Rodri,ESP,MF,Real Betis,24,1.3,0,0,0,2,2,1,6,1,1,,,0
Adrian Rodriguez,ESP,GK,AlavГ©s,23,1.4,1,0,0,0,3,0,0,0,0,,,0
ГЃlvaro RodrГ­guez,URU,FW,Getafe,20,9.5,6,0,0,30,20,7,4,3,7,,,0
Г“scar RodrГ­guez Arnaiz,ESP,MF,LeganГ©s,26,14.8,6,1,0,19,25,1,55,21,17,,,0
Arturo RodrГ­guez,ESP,FW,Las Palmas,17,0.2,0,0,0,0,0,0,2,0,0,,,0
DamiГЎn RodrГ­guez,ESP,MF,Celta Vigo,21,10.3,3,0,0,13,9,0,30,6,9,,,0
Dani RodrГ­guez,ESP,"MF,FW",Mallorca,36,24.0,5,0,0,51,40,8,116,12,28,,,0
Daniel Rodriguez,ESP,MF,Barcelona,18,0.4,0,0,0,0,0,0,3,0,0,,,0
James RodrГ­guez,COL,MF,Rayo Vallecano,33,1.6,1,0,0,2,1,3,13,1,3,,,0
Javi RodrГ­guez,ESP,DF,Celta Vigo,21,27.9,7,0,0,37,22,0,4,32,38,,,0
Jesus RodrГ­guez,ESP,MF,Real Betis,18,12.3,0,0,0,17,38,2,19,8,13,,,0
Kirian RodrГ­guez,ESP,MF,Las Palmas,28,19.5,2,0,0,9,18,0,17,10,18,,,0
Ricardo RodrГ­guez,SUI,DF,Real Betis,31,14.2,0,0,0,12,6,0,14,8,15,,,0
Rodrygo,BRA,"MF,FW",Real Madrid,23,21.4,0,0,0,8,37,1,79,11,13,,,0
Leo RomГЎn,ESP,GK,Mallorca,24,7.0,0,0,0,0,1,0,0,0,0,,,0
Carlos Romero,ESP,"DF,MF",Espanyol,22,28.4,7,0,0,34,21,1,90,28,47,,,0
Isaac Romero,ESP,FW,Sevilla,24,24.0,10,1,0,38,37,11,18,7,7,,,0
Luka Romero,ARG,"MF,FW",AlavГ©s,19,2.2,0,0,0,3,3,1,10,1,4,,,0
Oriol Romeu,ESP,MF,Girona,32,15.1,5,0,0,28,18,0,7,14,24,,,0
Vitor Roque,BRA,FW,Real Betis,19,13.7,4,0,0,30,30,5,7,7,6,,,0
Valentin Rosier,FRA,DF,LeganГ©s,27,28.8,8,0,0,44,18,8,39,50,54,,,0
Antonio RГјdiger,GER,DF,Real Madrid,31,25.5,3,0,0,15,15,2,4,9,13,,,0
Aitor Ruibal,ESP,"DF,FW",Real Betis,28,14.6,5,0,0,10,18,2,32,14,24,,,0
Abel Ruiz,ESP,FW,Girona,24,15.0,3,0,0,7,12,5,4,4,2,,,0
FerrГЎn Ruiz,ESP,DF,Girona,21,0.2,0,0,0,0,0,0,0,1,0,,,0
Youssouf Sabaly,SEN,DF,Real Betis,31,17.6,1,0,0,18,12,1,30,13,26,,,0
Umar Sadiq,NGA,FW,Real Sociedad,27,11.7,5,0,0,37,17,18,2,3,7,,,0
Jorge SГЎenz,ESP,DF,LeganГ©s,27,18.8,4,1,0,30,15,1,0,23,23,,,1
Jan Salas,ESP,MF,Mallorca,18,0.5,0,0,0,0,3,0,1,0,1,,,0
Kike Salas,ESP,DF,Sevilla,22,24.9,6,0,0,21,15,0,9,30,27,,,0
Albert Sambi Lokonga,BEL,MF,Sevilla,24,16.3,4,0,0,22,21,0,2,9,15,,,0
Chuky san jose,ESP,"MF,FW",Valladolid,20,8.1,1,0,0,3,10,4,24,0,2,,,0
Oihan Sancet,ESP,MF,Athletic Club,24,18.0,2,0,0,16,24,5,17,5,8,,,0
Antonio SГЎnchez,ESP,"MF,DF",Mallorca,27,15.5,3,0,0,23,11,4,33,18,17,,,0
IvГЎn SГЎnchez,ESP,MF,Valladolid,31,15.6,4,0,0,15,48,3,114,13,24,,,0
Javi SГЎnchez,ESP,DF,Valladolid,27,22.5,6,0,0,19,3,0,0,24,16,,,0
Juanlu SГЎnchez,ESP,"MF,DF",Sevilla,20,19.1,6,1,1,18,12,1,40,16,34,,,0
Manu SГЎnchez,ESP,DF,AlavГ©s,23,29.3,6,1,0,56,21,1,76,30,61,,,1
Maroan Sannadi,MAR,FW,Athletic Club,23,8.4,0,0,0,20,30,7,6,1,0,,,0
Yellu Santiago,ESP,MF,Getafe,20,4.1,5,0,0,14,6,0,3,2,8,,,0
Aleksandar Sedlar,SRB,DF,AlavГ©s,32,6.6,1,1,0,9,5,0,0,11,10,,,0
Sergi,ESP,DF,LeganГ©s,32,32.9,2,1,0,30,12,7,1,38,29,,,1
NicolГЎs Serrano,ESP,MF,Athletic Club,21,1.2,0,0,0,2,2,0,13,1,1,,,0
FГЎbio Silva,POR,FW,Las Palmas,22,20.7,7,0,0,39,43,20,19,5,9,,,0
Rui Silva,POR,GK,Real Betis,30,15.0,1,0,0,1,2,0,0,0,0,,,0
Giuliano Simeone,ARG,MF,AtlГ©tico Madrid,21,21.4,4,0,0,23,42,7,51,15,13,,,0
Unai SimГіn,ESP,GK,Athletic Club,27,21.0,0,0,0,0,3,0,0,1,0,,,0
Daley Sinkgraven,NED,DF,Las Palmas,29,1.0,0,0,0,2,2,0,4,1,1,,,0
Jailson Siqueira,BRA,DF,Celta Vigo,28,6.8,2,0,0,4,4,0,1,8,11,,,1
Antonio Sivera,ESP,GK,AlavГ©s,27,31.2,6,1,0,4,5,0,0,0,1,,,1
Justin Smith,CAN,MF,Espanyol,21,2.3,0,0,0,5,2,0,1,4,3,,,0
Alex Sola,ESP,MF,Getafe,25,11.4,4,0,0,24,26,7,18,6,12,,,0
Arnau SolГ,ESP,DF,Villarreal,21,0.1,0,0,0,1,0,0,0,0,0,,,0
Jhon Solis,COL,MF,Girona,19,5.9,3,0,0,9,6,0,3,5,6,,,0
David Soria,ESP,GK,Getafe,31,38.0,2,0,0,0,2,0,0,0,4,,,0
Juan Soriano,ESP,GK,LeganГ©s,26,6.0,1,1,0,0,3,0,0,0,1,,,1
Hugo Sotelo,ESP,MF,Celta Vigo,20,13.9,5,0,0,19,9,1,50,5,16,,,0
Djibril Sow,SUI,MF,Sevilla,27,22.9,5,0,0,23,40,0,9,27,14,,,0
